source target	status
MAN2A2 SLC4A1AP	non_indicated
MAN2A2 PILRB	non_indicated
RSBN1 CDK19	non_indicated
RSBN1 MYOT	non_indicated
RSBN1 DDX6	non_indicated
RSBN1 PRPF38B	non_indicated
RSBN1 DNAJC16	non_indicated
CD6 CBLN3	non_indicated
CD6 DTX1	non_indicated
EFCAB7 MINA	non_indicated
CEACAM5 FMOD	non_indicated
CEACAM5 MYOF	non_indicated
CHKB PARP6	non_indicated
CHKB CYBASC3	non_indicated
CHKB ATG16L2	non_indicated
CHKB ANKRD23	non_indicated
CHKB PTPLAD1	non_indicated
B3GAT3 DKC1	non_indicated
B3GAT3 MIB2	non_indicated
B3GAT3 BRMS1	non_indicated
C2orf49 ZNF548	non_indicated
SLC2A2 ARHGEF26	non_indicated
RERG FLRT2	non_indicated
RERG RAI2	non_indicated
MED13L LIG4	non_indicated
MED13L STIM2	non_indicated
LOC100505761 PIK3IP1	non_indicated
ASB13 ACSF2	non_indicated
ASB13 GRTP1	non_indicated
STAT4 CMTM3	non_indicated
STAT4 BTLA	non_indicated
STAT4 RASGRP1	non_indicated
STAT4 ZCCHC18	non_indicated
VPS16 TFPT	non_indicated
VPS16 TRIP10	non_indicated
VPS16 C20orf96	non_indicated
WWTR1 IPO11	non_indicated
WWTR1 LRRN4CL	non_indicated
WWTR1 PEAR1	non_indicated
KIAA0485 TRIOBP	non_indicated
CMTM6 SORBS3	non_indicated
MICAL2 LONRF3	non_indicated
IL1B FPR2	non_indicated
IL1B CCL4	non_indicated
IL1B CCL2	non_indicated
IL1B GLUL	non_indicated
IL1B LOC100129518	non_indicated
IL1B FCGR2C	non_indicated
PHKA2 ZFP112	non_indicated
PHKA2 AP3S2	non_indicated
PHKA2 CATSPER3	non_indicated
PHKA2 SAFB2	non_indicated
PHKA2 SLC7A6OS	non_indicated
PHKA2 TRIM39	non_indicated
PYHIN1 SAMD3	non_indicated
ZDHHC13 REV3L	non_indicated
LAMB3 ZNF165	non_indicated
LAMB3 CAMK2N1	non_indicated
KLHL5 BAZ1A	non_indicated
KLHL5 RNF141	non_indicated
RCHY1 SERF1A	non_indicated
RCHY1 ORMDL1	non_indicated
RCHY1 PWP1	non_indicated
SLC9B2 BMP7	non_indicated
ITGA6 KCNK1	non_indicated
ITGA6 DSG2	non_indicated
ITGA6 RHPN2	non_indicated
ITGA6 KLHL9	non_indicated
ITGA6 NAA50	non_indicated
ITGA6 PREP	non_indicated
ITGA6 VAMP3	non_indicated
CXCR5 GAS6-AS1	non_indicated
CXCR5 RASGEF1A	non_indicated
CXCR5 CD79B	non_indicated
CXCR5 CCL23	non_indicated
RNF123 SH3GL1	non_indicated
RNF123 ZNF592	non_indicated
RNF123 TBC1D13	non_indicated
OXR1 FKBP8	non_indicated
SLC35G2 TAF1B	non_indicated
ANKHD1 LOC100272216	non_indicated
ANKHD1 CHD7	non_indicated
ANKHD1 PDCD6	non_indicated
LOC729680 ZMYND12	non_indicated
IYD BEND7	non_indicated
IYD CYP4V2	non_indicated
IYD ABCC6P1	non_indicated
IYD KCNJ16	non_indicated
ZNF419 ASB1	non_indicated
ZNF419 ZNF337	non_indicated
MLLT10 SVIP	non_indicated
MLLT10 PLEKHH2	non_indicated
MLLT10 ZNF616	non_indicated
MLLT10 RASAL2	non_indicated
MLLT10 LOC100653024	non_indicated
MLLT10 MSH2	non_indicated
MLLT10 C15orf40	non_indicated
MLLT10 TIGD7	non_indicated
HAPLN1 TMEM200A	non_indicated
HAPLN1 LINC00540	non_indicated
AIM1L PPP1R13L	non_indicated
C21orf33 SLC9A3R2	non_indicated
HOOK2 RSPH1	non_indicated
ARID2 RBM25	non_indicated
C11orf82 RFC3	non_indicated
C11orf82 FAM72A	non_indicated
C11orf82 ZRANB3	non_indicated
IL28RA TRIM10	non_indicated
MPZL2 MYO1B	non_indicated
MPZL2 TC2N	non_indicated
MPZL2 PLAT	non_indicated
MPZL2 TFRC	non_indicated
MPZL2 F10	non_indicated
CPSF6 PSCA	non_indicated
ACVRL1 SLCO4A1	non_indicated
ACVRL1 KCND3	non_indicated
KIAA0195 HPX	non_indicated
GRAMD1B LOC157562	non_indicated
GRAMD1B DNHD1	non_indicated
GRAMD1B C22orf29	non_indicated
NR3C1 ESRP2	non_indicated
NR3C1 TENC1	non_indicated
NR3C1 CXCR7	non_indicated
NR3C1 SPTBN5	non_indicated
ZKSCAN3 DCAF15	non_indicated
HERC4 CTTN	non_indicated
BAG5 LARP7	non_indicated
BAG5 CBL	RASopathy_gene
IL22RA1 SLC52A3	non_indicated
IL22RA1 GALT	non_indicated
IL22RA1 C1orf116	non_indicated
SOSTDC1 LOC145837	non_indicated
APOC3 APOA4	non_indicated
LYRM4 MGC16275	non_indicated
IRF1 ETV7	non_indicated
LIPG PDE11A	non_indicated
C11orf52 SCT	non_indicated
C11orf52 APOM	non_indicated
C11orf52 KAZALD1	non_indicated
PTCD3 TEFM	non_indicated
PTCD3 RHD	non_indicated
KIF21B TMOD2	non_indicated
KIF21B ZFP90	non_indicated
KIF21B FLJ32255	non_indicated
KIF21B LINC00173	non_indicated
BICC1 GAS1	non_indicated
ABCC3 GEN1	non_indicated
PDZK1IP1 RNF186	non_indicated
PDZK1IP1 LCN2	non_indicated
CELSR1 GNAL	non_indicated
CELSR1 COLEC12	non_indicated
CELSR1 MAP9	non_indicated
CELSR1 LINC00494	non_indicated
ZBTB1 PWP1	non_indicated
ZBTB1 KBTBD2	non_indicated
ZBTB1 PPP1R3D	non_indicated
PSMG4 C2orf68	non_indicated
PSMG4 ABAT	non_indicated
PSMG4 ZNF862	non_indicated
PDCD6IP CACNB2	non_indicated
TWISTNB LINS	non_indicated
TWISTNB TCEAL7	non_indicated
TWISTNB MITD1	non_indicated
IFT74 SNX7	non_indicated
GABRE CLTA	non_indicated
FCGR1A KIF26B	non_indicated
FCGR1A FCGR1B	non_indicated
FCGR1A GPR4	non_indicated
FCGR1A HSD11B1	non_indicated
FCGR1A CH25H	non_indicated
FCGR1A CYP27B1	non_indicated
FCGR1A LINC00152	non_indicated
FCGR1A FCER1G	non_indicated
P2RY1 LOC100506777	non_indicated
FAM59A RAVER2	non_indicated
FAM59A SHROOM3	non_indicated
FAM59A ANK3	non_indicated
FAM59A TAF5	non_indicated
FAM59A ARHGAP44	non_indicated
FAM59A ZFP3	non_indicated
ENKUR TMEM200A	non_indicated
SS18 KPNA1	non_indicated
ASNA1 C19orf10	non_indicated
ASNA1 CREB3L2	non_indicated
ASNA1 SLC35C1	non_indicated
NFKBIZ CCL28	non_indicated
NFKBIZ ERRFI1	non_indicated
RTN4 NDUFC1	non_indicated
RTN4 PLEKHB2	non_indicated
RTN4 SORL1	non_indicated
RTN4 IGH@	non_indicated
RTN4 KLHL24	non_indicated
RTN4 SERBP1	non_indicated
KMO MGC39372	non_indicated
KMO TMEM163	non_indicated
KMO POT1	non_indicated
KMO IL18BP	non_indicated
KMO PRICKLE1	non_indicated
LCP1 RASSF2	non_indicated
LCP1 JAZF1	non_indicated
LCP1 CD53	non_indicated
ALDH3A2 C14orf133	non_indicated
ALDH3A2 SESTD1	non_indicated
STX10 TRAPPC5	non_indicated
STX10 RANBP1	non_indicated
PLEK INSR	non_indicated
PLEK CTSK	non_indicated
PLEK BCL2A1	non_indicated
PLEK ITGB2	non_indicated
PLEK ICAM1	non_indicated
PLEK LAMP3	non_indicated
PLEK ZNF618	non_indicated
PLEK PDE4B	non_indicated
PLEK ABCA1	non_indicated
PLEK GBP1	non_indicated
FAM91A2 SLA2	non_indicated
FAM91A2 TRMT112	non_indicated
FAM91A2 LOC100132999	non_indicated
ZC3H7A RANBP2	non_indicated
ZNF813 ZNF334	non_indicated
TTC21A MIR600	non_indicated
TTC21A ZNF559	non_indicated
TTC21A SIN3B	non_indicated
TPM4 PNMA1	non_indicated
TPM4 DIXDC1	non_indicated
TPM4 LEPROT	non_indicated
KIAA0564 FAM76A	non_indicated
KIAA0564 C12orf66	non_indicated
DERL3 ANKRD36BP2	non_indicated
DERL3 SLAMF7	non_indicated
GLYCTK SAMM50	non_indicated
GLYCTK DYNLL2	non_indicated
GLYCTK PLA2G6	non_indicated
GLYCTK SP6	non_indicated
GLYCTK ACOT7	non_indicated
SLC4A4 ZFP106	non_indicated
LY86 FGD2	non_indicated
LOC158960 SNAPC1	non_indicated
LOC158960 ATP8B3	non_indicated
LOC158960 LINC00116	non_indicated
KCTD12 PRKAR1B	non_indicated
RAD51C PRPH2	non_indicated
FAM118B EIF3M	non_indicated
FAM118B ANGPTL1	non_indicated
TIAM1 SLC39A10	non_indicated
TIAM1 COL4A4	non_indicated
RIN3 FBXO44	non_indicated
ISYNA1 CHMP3	non_indicated
ISYNA1 AP1G2	non_indicated
CLIC2 CTSC	non_indicated
CLIC2 UBFD1	non_indicated
CLIC2 MS4A7	non_indicated
GUSBP3 RNF207	non_indicated
GUSBP3 SMA4	non_indicated
TRIM27 STX6	non_indicated
XK F2RL1	non_indicated
XK CHMP2B	non_indicated
CHST6 LOC441179	non_indicated
CPNE2 EEF2K	non_indicated
CPNE2 C7orf10	non_indicated
IREB2 ZMYND11	non_indicated
IREB2 TXNL1	non_indicated
IREB2 PURA	non_indicated
IREB2 SLC25A29	non_indicated
IREB2 DENND1B	non_indicated
BCL2L15 PXMP4	non_indicated
BCL2L15 ARMCX5	non_indicated
BCL2L15 YKT6	non_indicated
BCL2L15 ID1	non_indicated
GBP5 PLAU	non_indicated
DNAH1 DKFZp564H213	non_indicated
DNAH1 IL11RA	non_indicated
DNAH1 SNRK-AS1	non_indicated
IQSEC1 QRSL1	non_indicated
MATR3 TGS1	non_indicated
MATR3 U2AF1	non_indicated
GCNT2 FLJ22763	non_indicated
C17orf62 LAMA5	non_indicated
SEMA4B ABCC3	non_indicated
PHC1 HOTAIRM1	non_indicated
PPP3R1 TMEM30A	non_indicated
STEAP1 TMEM158	non_indicated
STEAP1 GLIS3	non_indicated
LOC100506032 GON4L	non_indicated
LOC100506032 NSUN6	non_indicated
CDC37L1 LOC401321	non_indicated
CDC37L1 RAP1GDS1	non_indicated
LOC283663 TBC1D27	non_indicated
C7orf55 TRAPPC2L	non_indicated
EID2 RABIF	non_indicated
EID2 ATXN1L	non_indicated
ARIH1 N4BP1	non_indicated
COL5A3 LOC100506247	non_indicated
RNF34 ZNF416	non_indicated
RNF34 SETDB1	non_indicated
RNF34 ZNF673	non_indicated
FBXW7 UBE2H	non_indicated
FBXW7 ATP13A3	non_indicated
ZNF7 SPEF2	non_indicated
ZFAND4 DPY19L1P1	non_indicated
ZFAND4 KGFLP2	non_indicated
ZFAND4 PABPC4L	non_indicated
ZFAND4 DDX26B	non_indicated
ZFAND4 LRP11	non_indicated
FAM83F ARSE	non_indicated
LOC155060 OBSL1	non_indicated
EML4 DCTN4	non_indicated
EML4 LOC100652987	non_indicated
EML4 APPBP2	non_indicated
EML4 CSNK2A1	non_indicated
EML4 ZNF498	non_indicated
CAT HTATIP2	non_indicated
CAT TPM1	non_indicated
DCTN1 SYMPK	non_indicated
DEPDC7 HAPLN1	non_indicated
MAD2L1 FAM76B	non_indicated
MAD2L1 ZNF367	non_indicated
CCDC90A SCRN2	non_indicated
VIL1 CHGA	non_indicated
VIL1 GRTP1	non_indicated
MGAT4B TCP11L1	non_indicated
MGAT4B ARHGAP35	non_indicated
MGAT4B PLAGL2	non_indicated
C19orf60 C16orf89	non_indicated
NKTR PPIG	non_indicated
NKTR SUGP2	non_indicated
NKTR PKP4	non_indicated
NKTR HNRNPL	non_indicated
THEMIS HOPX	non_indicated
THEMIS CHRM3-AS2	non_indicated
THEMIS CD8A	non_indicated
WDR4 PLCXD1	non_indicated
WDR4 SYNGR1	non_indicated
SKA2 RPL23	non_indicated
SKA2 GGCX	non_indicated
TICAM2 CXorf69	non_indicated
TICAM2 LOC100505495	non_indicated
TNFAIP6 TFPI2	non_indicated
TFAP2C LOC553103	non_indicated
ZC3HAV1 MBP	non_indicated
CLDN11 SRPX	non_indicated
CLDN11 CACNA2D1	non_indicated
PARVB CISH	non_indicated
PARVB TRPV2	non_indicated
PARVB FAM89B	non_indicated
RORA RASA2	non_indicated
RORA HSPA4	non_indicated
CD209 VSIG4	non_indicated
GTF3C2 TUBBP5	non_indicated
GTF3C2 RABEP1	non_indicated
GTF3C2 RCAN2	non_indicated
GTF3C2 TCTEX1D2	non_indicated
GTF3C2 NOV	non_indicated
RBM33 OAS1	non_indicated
ESCO1 SETD2	non_indicated
ESCO1 RSRC1	non_indicated
ESCO1 TNPO1	non_indicated
ADCY9 LOC283588	non_indicated
WFDC2 GYG2	non_indicated
SLA TAL1	non_indicated
RAPGEF5 PGPEP1	non_indicated
RAPGEF5 USP47	non_indicated
MAOB GRAMD1C	non_indicated
MAOB XPNPEP2	non_indicated
MAOB PON3	non_indicated
MAOB NAALADL1	non_indicated
MAOB ESRRG	non_indicated
MAOB ABHD6	non_indicated
MAOB SLC23A3	non_indicated
SELP GJC1	non_indicated
SELP PECAM1	non_indicated
CD3E NFATC1	non_indicated
RAB1A SAV1	non_indicated
RAB1A GOSR1	non_indicated
RAB1A TIMM23	non_indicated
KDM3B KLHL5	non_indicated
KDM3B EIF3F	non_indicated
RB1CC1 TRAPPC8	non_indicated
RB1CC1 CITED2	non_indicated
RB1CC1 KLF3	non_indicated
RB1CC1 KIAA0494	non_indicated
LIN7A TFEC	non_indicated
VMP1 MTHFD2	non_indicated
VMP1 DNAJC12	non_indicated
BUB1 KPNA2	non_indicated
BUB1 DLGAP5	non_indicated
BUB1 SKA3	non_indicated
SOCS3 GPRIN2	non_indicated
SOCS3 LOC100506941	non_indicated
SOCS3 PFKFB3	non_indicated
SOCS3 IER3	non_indicated
SOCS3 TIFA	non_indicated
SOCS3 CXCL5	non_indicated
SOCS3 MMP12	non_indicated
CNST ERCC6L2	non_indicated
CNST MAGI3	non_indicated
TPM2 MYL9	non_indicated
TPM2 SGCE	non_indicated
TPM2 ACTG2	non_indicated
TPM2 CRYAB	non_indicated
TPM2 TAGLN	non_indicated
RASIP1 TM9SF1	non_indicated
RASIP1 PDLIM4	non_indicated
ADAT3 ARHGEF37	non_indicated
ADAT3 PPARD	non_indicated
TRIM29 KLK10	non_indicated
C1orf63 MYO7A	non_indicated
C1orf63 MBNL1	non_indicated
C1orf63 MTSS1L	non_indicated
C1orf63 NAT14	non_indicated
LOC202181 CWF19L2	non_indicated
TP53INP2 LIPH	non_indicated
FAM82A1 LGALS1	non_indicated
HOOK3 C17orf85	non_indicated
COL28A1 MAP1B	non_indicated
ZNF200 LOC100506990	non_indicated
KLHL14 ANKRD29	non_indicated
ATL1 TPK1	non_indicated
AES PPP4C	non_indicated
AES DHRS13	non_indicated
AES GCAT	non_indicated
P2RY14 MS4A4A	non_indicated
GOLT1A ACY3	non_indicated
GOLT1A GGH	non_indicated
GOLT1A CBR1	non_indicated
LAMA2 LAMA4	non_indicated
ARHGEF37 ZNF33A	non_indicated
ARHGEF37 RAD50	non_indicated
TMC4 USH1C	non_indicated
TMC4 NRCAM	non_indicated
TMC4 PTPRH	non_indicated
FOXM1 CDC20	non_indicated
FOXM1 CDT1	non_indicated
FOXM1 NCAPG	non_indicated
FAM46C HSPA13	non_indicated
CHL1 APOL6	non_indicated
CHL1 MRPL41	non_indicated
KNTC1 FAM40B	non_indicated
HK2 SLC4A8	non_indicated
HK2 ZG16B	non_indicated
PKIA LRRC8C	non_indicated
LOC100652770 ATP10A	non_indicated
KLHL28 UGCG	non_indicated
KLHL28 NME9	non_indicated
KLHL28 NBR1	non_indicated
KLHL28 CDK6	non_indicated
CHAC2 METTL21A	non_indicated
CHAC2 HSPA13	non_indicated
ABCG5 ABCG8	non_indicated
ABCG5 UNC5CL	non_indicated
ABCG5 PIK3C2G	non_indicated
ABCG5 ITM2C	non_indicated
DCAF8 DDX60L	non_indicated
DCAF8 ZCCHC7	non_indicated
DCAF8 KANSL1	non_indicated
ATP11A KIAA0232	non_indicated
ATP11A MOSPD1	non_indicated
ATP11A CHL1	non_indicated
ATP11A TRIM5	non_indicated
ARHGAP9 FLT3LG	non_indicated
ARHGAP9 PSTPIP1	non_indicated
ARHGAP9 ARHGAP30	non_indicated
ARHGAP9 PLEKHO1	non_indicated
TPH1 NDP	non_indicated
RETSAT PSEN1	non_indicated
RETSAT PP7080	non_indicated
RETSAT C14orf28	non_indicated
RETSAT P2RX4	non_indicated
RETSAT ARFGEF1	non_indicated
RETSAT LOC728730	non_indicated
RETSAT PTP4A3	non_indicated
HPX ADAMTS13	non_indicated
SLA2 SKAP1	non_indicated
SLA2 STAG3L4	non_indicated
SLA2 CSTF3	non_indicated
ARHGAP33 LOC100131434	non_indicated
NAA50 SNTB1	non_indicated
NAA50 WWP1	non_indicated
NAA50 LACTB	non_indicated
NAA50 PPTC7	non_indicated
NAA50 TSEN15	non_indicated
NAA50 NUS1	non_indicated
IFT122 ITFG2	non_indicated
IFT122 CCHCR1	non_indicated
SLC38A10 SF3A2	non_indicated
SLC38A10 TBCD	non_indicated
SLC38A10 IFT122	non_indicated
SLC38A10 SAP30BP	non_indicated
SLC38A10 LOC644794	non_indicated
LDHD AXDND1	non_indicated
PDIA2 RAMP1	non_indicated
FUT11 MYADM	non_indicated
FUT11 TNAP	non_indicated
FUT11 TCF4	non_indicated
YTHDC2 LUC7L3	non_indicated
RGS5 CRISPLD2	non_indicated
RGS5 FRY	non_indicated
CD83 CCL22	non_indicated
CEACAM19 ANKRD18A	non_indicated
STAU2 LOC100505519	non_indicated
STAU2 AQP1	non_indicated
STAU2 FAM109A	non_indicated
STAU2 OSR2	non_indicated
HSPA13 IGF1	non_indicated
PSMD12 TMEM70	non_indicated
PSMD12 MPZL1	non_indicated
IFITM2 ANGPT2	non_indicated
IFITM2 ITGA5	non_indicated
IFITM2 CD14	non_indicated
IFITM2 IFITM3	non_indicated
PIM1 RTF1	non_indicated
SPAG4 S100A4	non_indicated
SPAG4 LAX1	non_indicated
SPAG4 CMKLR1	non_indicated
MED16 LMF1	non_indicated
MED16 FAM69B	non_indicated
MED16 PIGB	non_indicated
MED16 SCRIB	non_indicated
MED16 TPGS2	non_indicated
KDELC1 PTRF	non_indicated
KDELC1 LOC375295	non_indicated
KDELC1 DPH5	non_indicated
CCDC80 SMOC2	non_indicated
C2orf18 PBK	non_indicated
BNIP3L CREBL2	non_indicated
FLJ39653 IGIP	non_indicated
MGAM EMB	non_indicated
MGAM SLC15A1	non_indicated
MGAM SERTAD4	non_indicated
MGAM FABP2	non_indicated
LOC100652805 ENO1	non_indicated
CENPT GSTT2	non_indicated
CENPT EBF4	non_indicated
CES1 BEX1	non_indicated
GDI2 G3BP2	non_indicated
SLC25A29 SLC5A3	non_indicated
SLC25A29 KBTBD6	non_indicated
CPEB3 LARGE	non_indicated
CPEB3 RGL3	non_indicated
CPEB3 STX7	non_indicated
CPEB3 APOOL	non_indicated
VPS13B SRPK2	non_indicated
VPS13B PSMB7	non_indicated
VPS13B ZFP91	non_indicated
VPS13B TPR	non_indicated
VPS13B SON	non_indicated
VPS13B FLJ33630	non_indicated
VPS13B SPEN	non_indicated
VPS13B LOC100134445	non_indicated
VPS13B FAM60A	non_indicated
VPS13B ZNF609	non_indicated
VPS13B REV1	non_indicated
HOOK1 KLHL23	non_indicated
HOOK1 SLC25A43	non_indicated
HOOK1 SEMA7A	non_indicated
DEGS1 IRAK2	non_indicated
BCKDHA ADAP1	non_indicated
LOC100505725 PUS3	non_indicated
LOC100505725 TLN1	non_indicated
LOC100505725 CP	non_indicated
LOC100505725 AP4S1	non_indicated
LOC100505725 SEC14L1P1	non_indicated
LOC100505725 LRRC69	non_indicated
PAQR3 SDE2	non_indicated
FAM13A FAM5C	non_indicated
SIPA1L1 FST	non_indicated
TMEM165 STK4	non_indicated
ANP32E CTNND1	non_indicated
ANP32E PRRC2C	non_indicated
ANP32E LYZ	non_indicated
ANP32E ANKFY1	non_indicated
ANP32E EIF4A2	non_indicated
ANP32E SUZ12	non_indicated
ANP32E C6orf62	non_indicated
ANP32E C4orf46	non_indicated
ANP32E SLC33A1	non_indicated
ANP32E SCD5	non_indicated
ANP32E MPHOSPH9	non_indicated
PPP1R16B SLC9A9	non_indicated
ZNF564 HPGDS	non_indicated
ZNF564 FAM13A-AS1	non_indicated
SATB2 ZDHHC23	non_indicated
SATB2 NR3C2	non_indicated
SATB2 MAMDC2	non_indicated
SATB2 SLC26A3	non_indicated
ACVR1C AKAP7	non_indicated
SLC36A1 PTPN13	non_indicated
SLC36A1 LOC221272	non_indicated
SLC36A1 SLC35G1	non_indicated
PDZK1P1 MACC1	non_indicated
HES1 TPD52L1	non_indicated
MSRB1 ZFAND3	non_indicated
MSRB1 COQ4	non_indicated
CLDND1 USP6NL	non_indicated
CLDND1 ID4	non_indicated
CLDND1 FBXO5	non_indicated
CLDND1 MLLT10	non_indicated
CLDND1 BAG4	non_indicated
ITPRIPL2 HSP90B1	non_indicated
LOC340340 ZNF185	non_indicated
PRO2852 VAC14	non_indicated
AFG3L1P ICA1L	non_indicated
LOC100653132 EGR1	non_indicated
MYCBP2 CNTRL	non_indicated
MYCBP2 GVINP1	non_indicated
TST PGAP3	non_indicated
TST AGFG2	non_indicated
TST DISP2	non_indicated
TST MIEN1	non_indicated
TPCN1 RAB40C	non_indicated
TPCN1 DDX56	non_indicated
TPCN1 CEACAM19	non_indicated
TPCN1 TMEM143	non_indicated
TPCN1 SUPT6H	non_indicated
TPCN1 CCDC92	non_indicated
TPCN1 MZF1	non_indicated
CHCHD10 GSTO2	non_indicated
CHCHD10 BCL2L15	non_indicated
GFPT1 SAYSD1	non_indicated
UHMK1 MED28	non_indicated
UHMK1 FXR1	non_indicated
UHMK1 ZYG11B	non_indicated
UHMK1 SCYL2	non_indicated
UHMK1 ARHGEF12	non_indicated
TMPRSS2 SFN	non_indicated
TMPRSS2 LOC728377	non_indicated
YME1L1 MGC40069	non_indicated
YME1L1 FA2H	non_indicated
YME1L1 TRAC	non_indicated
DCBLD2 ZFPM2	non_indicated
DCBLD2 OXT	non_indicated
DCBLD2 FIGN	non_indicated
DCBLD2 PIAS2	non_indicated
BMPR2 ZNF12	non_indicated
BMPR2 INO80D	non_indicated
LOC100653018 ACPP	non_indicated
LOC100653018 LOC100289230	non_indicated
ALDOC MAP7D2	non_indicated
IFITM1 R3HDM4	non_indicated
IFITM1 MADCAM1	non_indicated
FOXH1 ACAP3	non_indicated
FOXH1 KCTD12	non_indicated
FOXH1 KIFC2	non_indicated
EVI2A IL7R	non_indicated
EVI2A LOC100505812	non_indicated
XPO5 METTL13	non_indicated
XPO5 LARS2	non_indicated
XPO5 DGKE	non_indicated
XPO5 ZNF337	non_indicated
XPO5 POC5	non_indicated
XPO5 KHDRBS1	non_indicated
XPO5 TINF2	non_indicated
TRERF1 RORA	non_indicated
TRERF1 UQCC	non_indicated
TRERF1 MR1	non_indicated
TMEM51 DTX4	non_indicated
AREG SIPA1L1	non_indicated
AREG LOC100505839	non_indicated
KPNA6 ARV1	non_indicated
RABEP2 C16orf55	non_indicated
RABEP2 MYO18A	non_indicated
RABEP2 COX19	non_indicated
RABEP2 SNAI2	non_indicated
RABEP2 FAM63B	non_indicated
RABEP2 DDX41	non_indicated
RABEP2 ISYNA1	non_indicated
RABEP2 SNX13	non_indicated
RABEP2 61E3.4	non_indicated
RABEP2 FBF1	non_indicated
SEPP1 DAB2	non_indicated
SEPP1 FLJ23867	non_indicated
SEPP1 TLK1	non_indicated
SEPP1 GABARAPL1	non_indicated
NOG SV2B	non_indicated
SNX16 RBM12B	non_indicated
SNX16 PLAA	non_indicated
DLG1 EFHC1	non_indicated
TSIX XIST	non_indicated
C12orf35 IL6R	non_indicated
C12orf35 NIPBL	non_indicated
C12orf35 NFAT5	non_indicated
RPAIN CEBPD	non_indicated
RPAIN COMMD10	non_indicated
RPAIN OIP5	non_indicated
UBLCP1 WDR59	non_indicated
UBLCP1 CEP97	non_indicated
UBLCP1 TMA16	non_indicated
UBLCP1 ABCC8	non_indicated
DENND1B IRS2	non_indicated
DENND1B C4orf29	non_indicated
FMO5 ABLIM2	non_indicated
FMO5 PIWIL2	non_indicated
FMO5 A1CF	non_indicated
FMO5 APOL4	non_indicated
NXT1 CTSG	non_indicated
NXT1 CENPW	non_indicated
UTY USP9Y	non_indicated
UTY DDX3Y	non_indicated
ACADM NAT2	non_indicated
ACADM DNALI1	non_indicated
LAIR1 SLC9A2	non_indicated
LAIR1 CD300A	non_indicated
TTLL5 CDC73	non_indicated
TTLL5 TCEANC	non_indicated
TTLL5 ATAD2B	non_indicated
FAM3B SCLY	non_indicated
TH1L ANKMY1	non_indicated
TBC1D5 RPL35A	non_indicated
TBC1D5 AKD1	non_indicated
SPHK2 EMC9	non_indicated
TM4SF1 GPRC5A	non_indicated
TM4SF1 GPR27	non_indicated
ARID5A HLX	non_indicated
SLC39A8 C8G	non_indicated
SLC39A8 ACBD4	non_indicated
BPTF THRAP3	non_indicated
BTBD7 SLC38A9	non_indicated
BTBD7 RC3H2	non_indicated
DNM3OS SOX5	non_indicated
ZEB2 FRAS1	non_indicated
USP1 KDM4B	non_indicated
USP1 LOC100652770	non_indicated
TJP3 WDR59	non_indicated
TJP3 CCDC64B	non_indicated
TJP3 C1orf27	non_indicated
TJP3 C1orf172	non_indicated
TJP3 C11orf9	non_indicated
FAM92A1 MINA	non_indicated
FAM92A1 C12orf29	non_indicated
FGD2 LOC285972	non_indicated
FGD2 PTPRS	non_indicated
MIRLET7DHG LARP1	non_indicated
MIRLET7DHG PPP1R2	non_indicated
LRMP SLC25A12	non_indicated
NUP214 USP11	non_indicated
NUP214 RILPL1	non_indicated
NUP214 LOC150776	non_indicated
NUP214 MAN2B1	non_indicated
NUP214 BOC	non_indicated
ITGA5 CYTH4	non_indicated
ITGA5 ARRB2	non_indicated
CD86 RFX5	non_indicated
CD86 C1S	non_indicated
REXO2 EFHC2	non_indicated
REXO2 MRPS31	non_indicated
LOC145663 SULT1E1	non_indicated
CYP27B1 SIGLEC5	non_indicated
C1orf162 SLCO5A1	non_indicated
C7orf44 MYCBP2	non_indicated
C7orf44 LOC100288893	non_indicated
AFF1 ANKRD20A11P	non_indicated
AFF1 ZFP91	non_indicated
AFF1 EVI5	non_indicated
FAF2 LARP1B	non_indicated
FAF2 USP10	non_indicated
LSP1 NCF1C	non_indicated
LSP1 VAV1	non_indicated
LSP1 DOK3	non_indicated
LSP1 PTPN7	non_indicated
LSP1 EMP3	non_indicated
LSP1 CD180	non_indicated
LSP1 GPSM3	non_indicated
LRP5 THRA	non_indicated
LRP5 GBF1	non_indicated
LRP5 ABP1	non_indicated
DIRC2 IL18	non_indicated
SLC25A23 SYT11	non_indicated
FAM48A ZNF785	non_indicated
TSPAN12 SLC25A43	non_indicated
YAF2 RAD1	non_indicated
YAF2 ZNF222	non_indicated
YAF2 GTF2A2	non_indicated
TMEM72 LOC100507594	non_indicated
MAN2A1 BUB3	non_indicated
MAN2A1 LOC100131015	non_indicated
PPP2R5E GMCL1	non_indicated
PPP2R5E DTWD1	non_indicated
FGR SAMD9L	non_indicated
FGR CLEC4D	non_indicated
FGR MYO1F	non_indicated
RNASEH1 UTP20	non_indicated
ING2 SEC16B	non_indicated
ATP8B3 UBASH3B	non_indicated
UGT2A3 FAM213A	non_indicated
UGT2A3 HIST1H3E	non_indicated
UGT2A3 SLC41A2	non_indicated
UGT2A3 FAM82A1	non_indicated
CUL3 GAB1	non_indicated
CUL3 POGK	non_indicated
SPP1 FAM124A	non_indicated
KIF18B CENPE	non_indicated
KIF18B C2orf18	non_indicated
KIF18B FANCD2	non_indicated
ZNF767 SLC26A11	non_indicated
SMURF2 ZBED6	non_indicated
ARHGAP32 C1orf106	non_indicated
ARHGAP32 CENPJ	non_indicated
