source	target	status
RAMP2	NDUFA4L2	non_indicated
WNK4	ANO7	non_indicated
WNK4	C3orf52	non_indicated
AOC3	NES	non_indicated
AOC3	NTN1	non_indicated
AOC3	KANK2	non_indicated
G6PC	PDCD4	non_indicated
G6PC	UPP1	non_indicated
G6PC	TMEM252	non_indicated
BRCA1	ORC6	non_indicated
BRCA1	EZH2	non_indicated
NBR1	VWA5A	non_indicated
NBR1	DUSP16	non_indicated
NBR1	EFTUD1	non_indicated
NBR1	CHMP1B	non_indicated
NBR1	PIK3CB	non_indicated
NBR1	LOC647859	non_indicated
NBR1	ARHGAP18	non_indicated
NBR1	TMED4	non_indicated
TMEM106A	ZNF438	non_indicated
DHX8	CLPB	non_indicated
DHX8	TIPARP	non_indicated
MEOX1	GJA4	non_indicated
MEOX1	OLFML2B	non_indicated
MEOX1	SELP	non_indicated
MEOX1	TMEM255B	non_indicated
MEOX1	DUSP14	non_indicated
NAGS	DAB1	non_indicated
NAGS	ADAMTSL5	non_indicated
NAGS	OSR2	non_indicated
GPATCH8	PDPR	non_indicated
GPATCH8	ZNF45	non_indicated
GPATCH8	ZNF776	non_indicated
GPATCH8	PMS2	non_indicated
PLCD3	41336	non_indicated
ACBD4	ECHDC2	non_indicated
ACBD4	ANO9	non_indicated
ACBD4	SLC28A1	non_indicated
ACBD4	RHBDL1	non_indicated
ACBD4	C16orf55	non_indicated
ACBD4	ACSS1	non_indicated
ACBD4	SFI1	non_indicated
ACBD4	ATXN7L1	non_indicated
FMNL1	CALHM2	non_indicated
FMNL1	ADAM8	non_indicated
FMNL1	C11orf84	non_indicated
FMNL1	RELT	non_indicated
FMNL1	FAM65A	non_indicated
FMNL1	RHBDF2	non_indicated
FMNL1	GRAMD1A	non_indicated
FMNL1	FGD2	non_indicated
MAP3K14	DENND2D	non_indicated
MAP3K14	PIK3R6	non_indicated
MAP3K14	ICOSLG	non_indicated
ARHGAP27	CYTH2	non_indicated
ARHGAP27	FARP2	non_indicated
ARHGAP27	GRAMD4	non_indicated
ARHGAP27	SLC12A7	non_indicated
ARHGAP27	CCDC120	non_indicated
PLEKHM1	PLEKHM1P	non_indicated
PLEKHM1	PIGG	non_indicated
PLEKHM1	PPARD	non_indicated
PLEKHM1	SLC45A4	non_indicated
NSF	NSFP1	non_indicated
NSF	VKORC1L1	non_indicated
NSF	FAM120A	non_indicated
CDC27	COMMD2	non_indicated
CDC27	UBA6	non_indicated
CDC27	C4orf46	non_indicated
NPEPPS	IVNS1ABP	non_indicated
NPEPPS	LOC646278	non_indicated
NPEPPS	LOC440434	non_indicated
KPNB1	NFKB1	non_indicated
TBKBP1	SIX5	non_indicated
PRR15L	C1orf210	non_indicated
PRR15L	EFNA1	non_indicated
PRR15L	TDP2	non_indicated
CDK5RAP3	LOC644656	non_indicated
CDK5RAP3	FAM156B	non_indicated
CBX1	RABGAP1	non_indicated
CBX1	MVB12B	non_indicated
HOXB3	NAV1	non_indicated
HOXB3	MSANTD2	non_indicated
HOXB3	HOXB6	non_indicated
HOXB3	PLEKHH2	non_indicated
HOXB3	APBB2	non_indicated
HOXB4	DTX3	non_indicated
HOXB6	BMP4	non_indicated
HOXB6	HOXB-AS3	non_indicated
HOXB6	HOXB5	non_indicated
HOXB6	HOXB8	non_indicated
HOXB9	ARHGAP44	non_indicated
HOXB9	HOXB6	non_indicated
HOXB9	HOXB8	non_indicated
HOXB9	AXIN2	non_indicated
B4GALNT2	HOXD-AS1	non_indicated
FAM117A	MAN1C1	non_indicated
FAM117A	XRCC1	non_indicated
FAM117A	ZNF671	non_indicated
ITGA3	PLXNA2	non_indicated
ITGA3	COL17A1	non_indicated
ITGA3	CDC42BPG	non_indicated
ITGA3	PCDH1	non_indicated
PDK2	DDC	non_indicated
COL1A1	FKBP10	non_indicated
COL1A1	DYSF	non_indicated
COL1A1	COL3A1	non_indicated
COL1A1	COL6A3	non_indicated
COL1A1	CERCAM	non_indicated
COL1A1	COL5A1	non_indicated
TMEM92	CDCA3	non_indicated
TMEM92	APOBEC1	non_indicated
TMEM92	TMEM139	non_indicated
LRRC59	PDIA3P	non_indicated
LRRC59	ATP2A2	non_indicated
LRRC59	ARF4	non_indicated
ACSF2	IGSF9	non_indicated
ACSF2	CDK3	non_indicated
ACSF2	PMM1	non_indicated
CHAD	CDK20	non_indicated
ABCC3	HOXB6	non_indicated
ANKRD40	STAM	non_indicated
ANKRD40	AEBP2	non_indicated
ANKRD40	KLF11	non_indicated
ANKRD40	QTRTD1	non_indicated
ANKRD40	XPO7	non_indicated
LUC7L3	RNPC3	non_indicated
LINC00483	BCL2L14	non_indicated
LINC00483	RBKS	non_indicated
LINC00483	LOC100129480	non_indicated
MBTD1	SLC25A36	non_indicated
MBTD1	TNKS	non_indicated
TOM1L1	C9orf64	non_indicated
RNF126P1	CBWD3	non_indicated
AKAP1	RAVER2	non_indicated
AKAP1	ABCD3	non_indicated
AKAP1	UCK2	non_indicated
AKAP1	KIAA1804	non_indicated
AKAP1	DTX4	non_indicated
AKAP1	RGMB	non_indicated
AKAP1	SH3RF2	non_indicated
AKAP1	SLC22A23	non_indicated
AKAP1	MBOAT1	non_indicated
AKAP1	DDR1	non_indicated
AKAP1	HR	non_indicated
AKAP1	GRHL2	non_indicated
AKAP1	WNK2	non_indicated
MSI2	NAF1	non_indicated
CUEDC1	ASAP3	non_indicated
CUEDC1	ARAP3	non_indicated
SRSF1	DDX20	non_indicated
SRSF1	ZNF544	non_indicated
SRSF1	SSB	non_indicated
DYNLL2	KDM4A	non_indicated
DYNLL2	COX20	non_indicated
DYNLL2	ME2	non_indicated
DYNLL2	TOB2	non_indicated
DYNLL2	ISOC1	non_indicated
BZRAP1	RABL2A	non_indicated
MTMR4	AGO1	non_indicated
MTMR4	MAPKBP1	non_indicated
MTMR4	SMAD3	non_indicated
MTMR4	KDM3A	non_indicated
MTMR4	41339	non_indicated
MTMR4	AARS2	non_indicated
41521	HOXC9	non_indicated
41521	CNRIP1	non_indicated
SMG8	RNF139	non_indicated
CLTC	DLAT	non_indicated
CLTC	AGPS	non_indicated
USP32	MTF1	non_indicated
USP32	ZCCHC6	non_indicated
USP32	HIATL2	non_indicated
APPBP2	ZMYM4	non_indicated
MED13	NHLRC2	non_indicated
MED13	PEAK1	non_indicated
MED13	XIAP	non_indicated
METTL2A	MED21	non_indicated
CYB561	P4HA2	non_indicated
ACE	SUSD2	non_indicated
DCAF7	WASF2	non_indicated
DCAF7	ISG20L2	non_indicated
DCAF7	CSNK2A3	non_indicated
DCAF7	DNAJC14	non_indicated
DCAF7	FBXO21	non_indicated
DCAF7	UBN1	non_indicated
DCAF7	CNOT1	non_indicated
DCAF7	CEP76	non_indicated
DCAF7	DYM	non_indicated
DCAF7	CSNK2A1	non_indicated
DCAF7	CRKL	non_indicated
DCAF7	CDK19	non_indicated
DCAF7	TNPO3	non_indicated
DCAF7	WHSC1L1	non_indicated
DCAF7	SMC1A	non_indicated
MAP3K3	DUSP7	non_indicated
LIMD2	TBC1D10C	non_indicated
LIMD2	PCED1B	non_indicated
LIMD2	MFNG	non_indicated
LIMD2	LTA	non_indicated
LIMD2	LTB	non_indicated
CCDC47	UBE4B	non_indicated
CCDC47	TMEM30B	non_indicated
CCDC47	TMEM87B	non_indicated
CCDC47	PLEKHB2	non_indicated
CCDC47	NDUFS1	non_indicated
CCDC47	SNX4	non_indicated
CD79B	CCDC28B	non_indicated
CD79B	FAM159A	non_indicated
CD79B	LYL1	non_indicated
CD79B	CD79A	non_indicated
CD79B	BCAS4	non_indicated
CD79B	LTF	non_indicated
CD79B	FDCSP	non_indicated
PECAM1	HTRA1	non_indicated
PECAM1	THY1	non_indicated
PECAM1	ROBO4	non_indicated
PECAM1	MGP	non_indicated
PECAM1	S100B	non_indicated
PECAM1	ECSCR	non_indicated
PECAM1	MDFI	non_indicated
DDX5	MSTO2P	non_indicated
DDX5	PGS1	non_indicated
DDX5	MTERFD1	non_indicated
DDX5	RANBP6	non_indicated
CEP95	PIWIL4	non_indicated
CEP95	FAM219B	non_indicated
CEP95	RBM5	non_indicated
CEP95	PMS2L2	non_indicated
CEP95	OFD1	non_indicated
LOC146880	KLHL17	non_indicated
LOC146880	COL9A2	non_indicated
LOC146880	KIAA0895L	non_indicated
LOC146880	RECQL5	non_indicated
LOC146880	LOC100506123	non_indicated
LOC146880	RTEL1	non_indicated
LOC146880	ALS2CL	non_indicated
LOC146880	ABCC5	non_indicated
LOC146880	ASMTL-AS1	non_indicated
PLEKHM1P	LOC100288069	non_indicated
PLEKHM1P	HIST2H2BC	non_indicated
PLEKHM1P	LOC731275	non_indicated
PLEKHM1P	EME2	non_indicated
PLEKHM1P	GTPBP2	non_indicated
PLEKHM1P	PLXNA3	non_indicated
GNA13	BCL2L11	non_indicated
HELZ	ARID2	non_indicated
HELZ	ZFP106	non_indicated
HELZ	SON	non_indicated
PITPNC1	POLR3H	non_indicated
PITPNC1	CCDC69	non_indicated
BPTF	KIAA0355	non_indicated
BPTF	ANAPC1	non_indicated
BPTF	VPS13B	non_indicated
KPNA2	CEP55	non_indicated
KPNA2	SHCBP1	non_indicated
KPNA2	RRM2	non_indicated
KPNA2	TRIP13	non_indicated
WIPI1	FAM109B	non_indicated
WIPI1	TXNDC5	non_indicated
PRKAR1A	PLBD2	non_indicated
PRKAR1A	GCHFR	non_indicated
ABCA5	HNF1A-AS1	non_indicated
ABCA5	LOC285758	non_indicated
ABCA5	ZNF711	non_indicated
COG1	SCAMP2	non_indicated
CDC42EP4	MATN2	non_indicated
CDC42EP4	FAM102A	non_indicated
CD300A	DOK2	non_indicated
SLC9A3R1	NEURL3	non_indicated
SLC9A3R1	PDXP	non_indicated
SLC9A3R1	SLC51A	non_indicated
FADS6	CPO	non_indicated
SLC16A5	NSMF	non_indicated
GGA3	C19orf55	non_indicated
GGA3	CIC	non_indicated
GGA3	SLC9A8	non_indicated
GGA3	RABL2B	non_indicated
SLC25A19	CDCA4	non_indicated
CASKIN2	HRH1	non_indicated
LLGL2	PLEKHA6	non_indicated
LLGL2	USP43	non_indicated
LLGL2	ABHD11	non_indicated
MYO15B	MOGAT3	non_indicated
SMIM6	LOC100505633	non_indicated
ITGB4	MYH14	non_indicated
ITGB4	FAM83H	non_indicated
CDK3	BCL2L2-PABPN1	non_indicated
CDK3	SAPCD1	non_indicated
UBE2O	MNT	non_indicated
UBE2O	CAD	non_indicated
UBE2O	RNF4	non_indicated
RHBDF2	TNFAIP2	non_indicated
RHBDF2	SLC17A9	non_indicated
RHBDF2	CSF2RB	non_indicated
ST6GALNAC1	KIAA1324	non_indicated
ST6GALNAC1	ATP2C2	non_indicated
ST6GALNAC1	GALNT3	non_indicated
ST6GALNAC1	ATOH1	non_indicated
LINC00338	SNORA67	non_indicated
TNRC6C	DCLRE1C	non_indicated
TNRC6C	IKZF3	non_indicated
TNRC6C	CUL9	non_indicated
LOC100131096	FCRL2	non_indicated
TMC8	FBXO44	non_indicated
TMC8	ITGB2-AS1	non_indicated
TMC8	CCBL1	non_indicated
TK1	RAD51	non_indicated
TK1	CDT1	non_indicated
TK1	BIRC5	non_indicated
BIRC5	CDKN3	non_indicated
BIRC5	UBE2S	non_indicated
BIRC5	CENPM	non_indicated
BIRC5	PTTG1	non_indicated
BIRC5	CENPW	non_indicated
SOCS3	ZC3H12A	non_indicated
SOCS3	IL1B	non_indicated
SOCS3	SERPINE1	non_indicated
PGS1	FAM219A	non_indicated
CYTH1	IL4R	non_indicated
CYTH1	NFKBID	non_indicated
CYTH1	FBXO41	non_indicated
TIMP2	PSAP	non_indicated
TIMP2	C3AR1	non_indicated
TIMP2	SIRPA	non_indicated
TIMP2	LOXL2	non_indicated
LGALS3BP	AVPI1	non_indicated
ENPP7	WNT11	non_indicated
RNF213	STAT2	non_indicated
BAIAP2-AS1	ASAP3	non_indicated
BAIAP2-AS1	C14orf159	non_indicated
AATK	KIFC3	non_indicated
AATK	HAPLN4	non_indicated
ENTHD2	PIDD	non_indicated
ENTHD2	FAM193B	non_indicated
ENTHD2	CCBL1	non_indicated
BAHCC1	CDC42BPB	non_indicated
FAM195B	SELM	non_indicated
FAM195B	CCDC167	non_indicated
FAM195B	ANKRD19P	non_indicated
PCYT2	RBBP8NL	non_indicated
MAFG	KCTD21	non_indicated
PYCR1	GPT2	non_indicated
PYCR1	C1QBP	non_indicated
PYCR1	MATK	non_indicated
PYCR1	TMEM86B	non_indicated
PYCR1	PLP2	non_indicated
FASN	MMACHC	non_indicated
FASN	SCD	non_indicated
FASN	ACACA	non_indicated
FASN	EVI5L	non_indicated
FASN	LSS	non_indicated
FASN	SQLE	non_indicated
SLC16A3	UPP1	non_indicated
CD7	GZMM	non_indicated
CD7	MATK	non_indicated
CD7	TMIGD2	non_indicated
SECTM1	GZMA	non_indicated
C17orf62	HSPBAP1	non_indicated
HEXDC	SPRN	non_indicated
HEXDC	NSUN5P2	non_indicated
ROCK1P1	PTBP2	non_indicated
ROCK1P1	PCGF6	non_indicated
ROCK1P1	LOC100505687	non_indicated
USP14	TAF1B	non_indicated
USP14	DNAJC10	non_indicated
USP14	TRIP12	non_indicated
USP14	NAA15	non_indicated
USP14	BCAP29	non_indicated
COLEC12	PDLIM3	non_indicated
YES1	PVRL3	non_indicated
YES1	PCDH18	non_indicated
YES1	TMED7	non_indicated
YES1	CLINT1	non_indicated
SMCHD1	KIAA1033	non_indicated
SMCHD1	BNIP2	non_indicated
SMCHD1	ANKRD12	non_indicated
SMCHD1	CHD1	non_indicated
EMILIN2	PLAU	non_indicated
EMILIN2	SIGLEC9	non_indicated
EMILIN2	ZYX	non_indicated
EMILIN2	MXRA5	non_indicated
LPIN2	RPLP0P2	non_indicated
LPIN2	MYO1E	non_indicated
ZBTB14	ANGEL2	non_indicated
ZBTB14	BCDIN3D	non_indicated
ZBTB14	METTL4	non_indicated
ZBTB14	WDR5B	non_indicated
ZBTB14	STIM2	non_indicated
EPB41L3	BMP2	non_indicated
EPB41L3	MB21D2	non_indicated
PTPRM	ABCC4	non_indicated
PTPRM	SNED1	non_indicated
PTPRM	TUSC3	non_indicated
ANKRD12	PHF20L1	non_indicated
PPP4R1	BDKRB2	non_indicated
PPP4R1	SLC39A14	non_indicated
RAB31	PTAFR	non_indicated
RAB31	GPR137B	non_indicated
RAB31	CCR2	non_indicated
RAB31	HAVCR2	non_indicated
RAB31	SH3PXD2B	non_indicated
NAPG	BCKDHB	non_indicated
CHMP1B	KRCC1	non_indicated
IMPA2	SLC25A10	non_indicated
LDLRAD4	SLCO2B1	non_indicated
LDLRAD4	SESN3	non_indicated
RNMT	ZZZ3	non_indicated
ROCK1	ARID4B	non_indicated
ROCK1	TNKS2	non_indicated
ROCK1	FAM178A	non_indicated
ROCK1	DIS3	non_indicated
ROCK1	TRIP12	non_indicated
ROCK1	RASA2	non_indicated
ROCK1	PIK3CA	non_indicated
ROCK1	FAM114A2	non_indicated
ROCK1	KCTD20	non_indicated
ROCK1	STAG2	non_indicated
ABHD3	RCAN1	non_indicated
MIB1	ZYG11B	non_indicated
MIB1	TAF5L	non_indicated
MIB1	DESI2	non_indicated
MIB1	TBCEL	non_indicated
MIB1	MED13	non_indicated
MIB1	ITGAV	non_indicated
MIB1	BMPR2	non_indicated
MIB1	BBX	non_indicated
MIB1	PPIP5K2	non_indicated
MIB1	C5orf24	non_indicated
MIB1	SMAD5	non_indicated
GATA6	RIPK4	non_indicated
GATA6	MNX1	non_indicated
RIOK3	ABCD3	non_indicated
RIOK3	TMEM56	non_indicated
RIOK3	MPP5	non_indicated
RIOK3	PEX26	non_indicated
RIOK3	CD2AP	non_indicated
NPC1	SLC7A6OS	non_indicated
NPC1	TSTD2	non_indicated
ANKRD29	ZNF227	non_indicated
ANKRD29	FZD7	non_indicated
DSC2	ENDOD1	non_indicated
DSC2	LMO7	non_indicated
DSC2	DNAJA4	non_indicated
DSG2	FAR2	non_indicated
DSG2	SOWAHC	non_indicated
DSG2	ITGB6	non_indicated
DSG2	CAST	non_indicated
DSG2	SLC44A4	non_indicated
TRAPPC8	SMURF2	non_indicated
RNF125	ZSWIM5	non_indicated
RNF138	NUP54	non_indicated
MEP1B	SLC10A2	non_indicated
MEP1B	SLC2A2	non_indicated
MEP1B	ABCG2	non_indicated
MEP1B	MEP1A	non_indicated
MEP1B	CYP3A7	non_indicated
MAPRE2	RCAN3	non_indicated
MAPRE2	ASCC1	non_indicated
MAPRE2	TTC9C	non_indicated
MAPRE2	LOC100499405	non_indicated
MAPRE2	ZNF740	non_indicated
MAPRE2	LCMT2	non_indicated
MAPRE2	CBX1	non_indicated
MAPRE2	SIAH2	non_indicated
MAPRE2	FIG4	non_indicated
MAPRE2	SCRN1	non_indicated
ZNF397	ZNF785	non_indicated
ZNF397	AP2S1	non_indicated
ZSCAN30	C15orf62	non_indicated
ZSCAN30	ZNF763	non_indicated
ZNF24	CCNT1	non_indicated
ZNF24	PPTC7	non_indicated
ZNF24	ZNF845	non_indicated
ZNF24	GPATCH11	non_indicated
ZNF24	RANBP2	non_indicated
ZNF24	ATXN7	non_indicated
ZNF24	OTUD4	non_indicated
ZNF24	ZBTB34	non_indicated
RPRD1A	AGL	non_indicated
RPRD1A	TOP2A	non_indicated
SLC39A6	CHST11	non_indicated
SLC39A6	PAPSS1	non_indicated
SLC39A6	CDK14	non_indicated
EPG5	SPATA13	non_indicated
EPG5	PHC3	non_indicated
EPG5	CREBRF	non_indicated
PSTPIP2	FCER1G	non_indicated
PSTPIP2	TLR2	non_indicated
PIAS2	ATXN3	non_indicated
ZBTB7C	CREB3L1	non_indicated
ZBTB7C	HES1	non_indicated
ZBTB7C	ESRP1	non_indicated
SMAD7	NUAK2	non_indicated
SMAD7	BMF	non_indicated
SMAD7	ID2	non_indicated
SMAD7	NLN	non_indicated
DYM	C2orf49	non_indicated
MYO5B	ARHGEF5	non_indicated
ME2	EPDR1	non_indicated
ME2	TDRD7	non_indicated
ME2	GLUD2	non_indicated
MEX3C	DDX20	non_indicated
MEX3C	UBE2H	non_indicated
MEX3C	ZXDB	non_indicated
MEX3C	ZBTB33	non_indicated
POLI	RUFY3	non_indicated
RAB27B	SLC2A10	non_indicated
CCDC68	TTLL6	non_indicated
TCF4	AMOTL1	non_indicated
TCF4	LTBP2	non_indicated
TCF4	CD28	non_indicated
TCF4	PHF20	non_indicated
TCF4	JAZF1	non_indicated
TCF4	MDFIC	non_indicated
NARS	TRUB1	non_indicated
NARS	ACSL3	non_indicated
ATP8B1	PLCE1	non_indicated
ATP8B1	PKP2	non_indicated
ATP8B1	DSG2	non_indicated
ATP8B1	SLC4A4	non_indicated
ATP8B1	MYO10	non_indicated
ATP8B1	F2RL1	non_indicated
ATP8B1	LOC100507463	non_indicated
ATP8B1	TPD52	non_indicated
ATP8B1	SLC44A1	non_indicated
NEDD4L	FHDC1	non_indicated
MALT1	ELK4	non_indicated
MALT1	DDHD1	non_indicated
MALT1	TTPAL	non_indicated
MALT1	CEP135	non_indicated
ZNF532	LYST	non_indicated
ZNF532	ERO1LB	non_indicated
ZNF532	ZEB1	non_indicated
ZNF532	ARMCX2	non_indicated
LMAN1	RAP2A	non_indicated
LMAN1	MAP1LC3A	non_indicated
LMAN1	RNF208	non_indicated
KIAA1468	MTRR	non_indicated
KIAA1468	PWWP2A	non_indicated
TNFRSF11A	AKAP7	non_indicated
PHLPP1	PPM1D	non_indicated
VPS4B	SLC25A24	non_indicated
VPS4B	CAB39	non_indicated
VPS4B	PIK3CB	non_indicated
VPS4B	GFM1	non_indicated
VPS4B	ZNRF2	non_indicated
TMX3	VAMP4	non_indicated
TMX3	HOOK3	non_indicated
TMX3	RNF19A	non_indicated
SOCS6	TCF7L2	non_indicated
SOCS6	SLMO2	non_indicated
CYB5A	NTS	non_indicated
CYB5A	RNF5P1	non_indicated
CNDP2	ATP1A1	non_indicated
CNDP2	C11orf24	non_indicated
CNDP2	SLC7A8	non_indicated
CNDP2	AIG1	non_indicated
CNDP2	POR	non_indicated
CNDP2	AQP3	non_indicated
ZADH2	ZFP3	non_indicated
ZADH2	CTPS2	non_indicated
TSHZ1	NIPAL3	non_indicated
TSHZ1	CRY2	non_indicated
TSHZ1	SORL1	non_indicated
TSHZ1	USP30	non_indicated
TSHZ1	ZCCHC14	non_indicated
TSHZ1	RNF125	non_indicated
TSHZ1	AUTS2	non_indicated
TSHZ1	ATXN7L1	non_indicated
TSHZ1	FOXO4	non_indicated
ZNF516	MS4A7	non_indicated
MBP	WIPF2	non_indicated
NFATC1	MOB3A	non_indicated
NFATC1	POU2F2	non_indicated
NFATC1	TOX2	non_indicated
NFATC1	RAC2	non_indicated
FLJ45445	LOC100132287	non_indicated
C19orf21	LAD1	non_indicated
C19orf21	MYO1A	non_indicated
C19orf21	MYH14	non_indicated
C19orf21	PDE9A	non_indicated
CNN2	COTL1	non_indicated
CNN2	S1PR2	non_indicated
CNN2	MB	non_indicated
CNN2	PRAF2	non_indicated
HMHA1	LY9	non_indicated
HMHA1	TRAF3IP3	non_indicated
HMHA1	DEF6	non_indicated
GPX4	DUOX2	non_indicated
SBNO2	TRAFD1	non_indicated
SBNO2	HELZ2	non_indicated
SBNO2	MIAT	non_indicated
SBNO2	PIM3	non_indicated
SBNO2	CCDC71L	non_indicated
ATP5D	FAM195A	non_indicated
ATP5D	NDUFA3	non_indicated
ATP5D	CHCHD10	non_indicated
ATP5D	ATP5I	non_indicated
RPS15	UACA	non_indicated
RPS15	GAMT	non_indicated
RPS15	RPL36	non_indicated
RPS15	LARP1B	non_indicated
RPS15	STEAP2	non_indicated
REEP6	DEGS2	non_indicated
REEP6	DHRS11	non_indicated
REEP6	DBP	non_indicated
REEP6	CLDN15	non_indicated
REEP6	FBP1	non_indicated
TCF3	U2AF2	non_indicated
TCF3	SPINK1	non_indicated
MOB3A	GATA3	non_indicated
DOT1L	ATG2A	non_indicated
DOT1L	SOLH	non_indicated
PLEKHJ1	COMTD1	non_indicated
PLEKHJ1	GFER	non_indicated
PLEKHJ1	SLC25A10	non_indicated
PLEKHJ1	LOC113230	non_indicated
PLEKHJ1	LOC151009	non_indicated
PLEKHJ1	ZFAND2B	non_indicated
JSRP1	HOMER3	non_indicated
JSRP1	SPAG4	non_indicated
SPPL2B	MIB2	non_indicated
SPPL2B	TMEM79	non_indicated
SPPL2B	GOLGA2P5	non_indicated
SPPL2B	ACAD10	non_indicated
SPPL2B	OSBPL7	non_indicated
SPPL2B	SLC16A5	non_indicated
SPPL2B	CC2D1A	non_indicated
SPPL2B	SUV420H2	non_indicated
SPPL2B	AMT	non_indicated
SPPL2B	PHF7	non_indicated
LMNB2	CABLES2	non_indicated
ZNF57	NHEJ1	non_indicated
GNA11	SLC9A3	non_indicated
GNA15	CD14	non_indicated
S1PR4	FBXO2	non_indicated
S1PR4	RRAD	non_indicated
S1PR4	GMFG	non_indicated
S1PR4	A1BG	non_indicated
S1PR4	CMTM7	non_indicated
S1PR4	RNF122	non_indicated
C19orf77	TM4SF5	non_indicated
C19orf77	ABCG5	non_indicated
C19orf77	MSRA	non_indicated
PIP5K1C	BMI1	non_indicated
TJP3	LLGL2	non_indicated
TJP3	CAMSAP3	non_indicated
TJP3	CC2D1A	non_indicated
TJP3	MYO7B	non_indicated
PIAS4	FBXO42	non_indicated
PIAS4	LRRC41	non_indicated
CREB3L3	GPD1	non_indicated
CREB3L3	SLC15A1	non_indicated
CREB3L3	SLC52A3	non_indicated
CREB3L3	TM4SF4	non_indicated
CREB3L3	SLC6A19	non_indicated
CREB3L3	CDHR2	non_indicated
CREB3L3	CYP3A4	non_indicated
TMIGD2	CD247	non_indicated
STAP2	CBLC	non_indicated
LRG1	C2CD4B	non_indicated
DPP9	TOP3A	non_indicated
UHRF1	WDR76	non_indicated
UHRF1	CCNF	non_indicated
UHRF1	KIFC1	non_indicated
SAFB2	CDK11B	non_indicated
SAFB2	USP21	non_indicated
SAFB2	NEURL4	non_indicated
SAFB2	GGNBP2	non_indicated
SAFB2	FBF1	non_indicated
C19orf70	HPS5	non_indicated
C19orf70	LAMTOR4	non_indicated
RPL36	TRAPPC6A	non_indicated
FUT3	TSPAN1	non_indicated
FUT3	DHCR24	non_indicated
FUT3	ELF3	non_indicated
FUT3	GMDS	non_indicated
FUT3	ASL	non_indicated
FUT3	BAIAP2L1	non_indicated
FUT5	GALE	non_indicated
FUT5	EFNA2	non_indicated
FUT5	FUT3	non_indicated
FUT5	FAM83E	non_indicated
FUT5	CCNI2	non_indicated
CAPS	CRYGS	non_indicated
CAPS	FAM156B	non_indicated
ALKBH7	NDUFC2	non_indicated
ALKBH7	ATP5D	non_indicated
ALKBH7	ZNF358	non_indicated
SLC25A23	FN3K	non_indicated
SLC25A23	ACO2	non_indicated
CRB3	ADAP1	non_indicated
DENND1C	SUN2	non_indicated
DENND1C	ZC3H12D	non_indicated
TNFSF14	PDE1B	non_indicated
C3	RBP5	non_indicated
VAV1	FERMT3	non_indicated
VAV1	ABHD8	non_indicated
VAV1	DOK3	non_indicated
VAV1	BTK	non_indicated
EMR1	RGS18	non_indicated
INSR	CAMK2N1	non_indicated
ZNF358	AAMDC	non_indicated
ZNF358	JUND	non_indicated
ZNF358	PPP1R14A	non_indicated
ZNF358	RNF208	non_indicated
CAMSAP3	DUSP8	non_indicated
FCER2	BLK	non_indicated
CD209	VSIG4	non_indicated
EVI5L	SMAD6	non_indicated
EVI5L	EXOC3L2	non_indicated
EVI5L	EML2	non_indicated
CCL25	POSTN	non_indicated
CERS4	TMEM119	non_indicated
RPS28	RPL36	non_indicated
PRAM1	STAC3	non_indicated
PRAM1	KLHDC8B	non_indicated
MYO1F	FES	non_indicated
MYO1F	PRAM1	non_indicated
MYO1F	P2RY13	non_indicated
MYO1F	FKBP15	non_indicated
MYO1F	CARD9	non_indicated
ADAMTS10	DTX3	non_indicated
ADAMTS10	PLXDC1	non_indicated
ADAMTS10	OBSL1	non_indicated
ADAMTS10	FAM69B	non_indicated
ZNF558	PAN2	non_indicated
ZNF558	TMCO6	non_indicated
ZNF561	CCDC111	non_indicated
ZNF562	CHD1	non_indicated
ZNF562	FKTN	non_indicated
FBXL12	WRNIP1	non_indicated
DNMT1	RCC2	non_indicated
DNMT1	CDK2	non_indicated
DNMT1	PFAS	non_indicated
DNMT1	DCK	non_indicated
DNMT1	CEP78	non_indicated
DNMT1	NUP188	non_indicated
S1PR2	NRM	non_indicated
S1PR2	CLU	non_indicated
ICAM1	NFKBIA	non_indicated
ICAM1	HAPLN3	non_indicated
ICAM1	SOCS3	non_indicated
ICAM1	SOD2	non_indicated
ICAM3	ICAM2	non_indicated
ICAM3	FXYD5	non_indicated
TYK2	ALOX5	non_indicated
TYK2	EHBP1L1	non_indicated
TYK2	POLG	non_indicated
TYK2	SLC26A11	non_indicated
TYK2	MYO9B	non_indicated
TYK2	DHX34	non_indicated
TYK2	ABCC10	non_indicated
TYK2	GRIPAP1	non_indicated
ATG4D	C10orf99	non_indicated
ATG4D	RAB40C	non_indicated
ATG4D	TRAF4	non_indicated
ATG4D	ACSF2	non_indicated
ATG4D	JUND	non_indicated
ATG4D	NEU4	non_indicated
ATG4D	C6orf136	non_indicated
ATG4D	HRCT1	non_indicated
AP1M2	CKMT1B	non_indicated
AP1M2	CKMT1A	non_indicated
AP1M2	LGALS4	non_indicated
AP1M2	CYC1	non_indicated
SLC44A2	LOC283070	non_indicated
SLC44A2	STIM1	non_indicated
SLC44A2	SCARB1	non_indicated
SLC44A2	MFGE8	non_indicated
SLC44A2	EPS15L1	non_indicated
SLC44A2	UXS1	non_indicated
SLC44A2	ERCC3	non_indicated
SLC44A2	MTSS1	non_indicated
SLC44A2	GADD45G	non_indicated
DNM2	SLC9A1	non_indicated
DNM2	MKRN9P	non_indicated
DNM2	SREBF1	non_indicated
