source	target	status
CD82	DGAT2	non_indicated
ESRP1	LIPH	non_indicated
ESRP1	ELF3	non_indicated
ESRP1	GMNN	non_indicated
ESRP1	ERMP1	non_indicated
ESRP1	IFT74	non_indicated
CDK3	LOC100507547	non_indicated
CDK3	TCP11L2	non_indicated
CDK3	PDP1	non_indicated
TRIM32	MTO1	non_indicated
MTO1	MED23	non_indicated
MTO1	CCDC75	non_indicated
MTO1	PPP1R3D	non_indicated
MTO1	HOXB9	non_indicated
NSUN5	NSUN5P1	non_indicated
POLRMT	RBM10	non_indicated
POLRMT	SARM1	non_indicated
POLRMT	HEATR7A	non_indicated
POLRMT	MEN1	non_indicated
POLRMT	FGFR4	non_indicated
POLRMT	SPATA2L	non_indicated
POLRMT	PKNOX1	non_indicated
POLRMT	SMG5	non_indicated
POLRMT	APOBR	non_indicated
POLRMT	ZFP41	non_indicated
POLRMT	PRKAR1B	non_indicated
POLRMT	COG4	non_indicated
POLRMT	C22orf32	non_indicated
POLRMT	NAA60	non_indicated
SMG5	MYO18A	non_indicated
SMG5	COASY	non_indicated
SMG5	NDOR1	non_indicated
SMG5	GPAA1	non_indicated
SMG5	BAG6	non_indicated
SMG5	IPO13	non_indicated
SMG5	LOC100506167	non_indicated
SMG5	DOT1L	non_indicated
SMG5	HPS1	non_indicated
SMG5	SLC38A10	non_indicated
SMG5	DOCK6	non_indicated
COG4	FBXL15	non_indicated
COG4	FAM63B	non_indicated
COG4	PPP2R1B	non_indicated
COG4	ZNF554	non_indicated
COG4	MTRF1L	non_indicated
COG4	INF2	non_indicated
COG4	TSEN54	non_indicated
C22orf32	MSRB2	non_indicated
NAA60	C8orf82	non_indicated
NAA60	URGCP	non_indicated
NAA60	MED25	non_indicated
NAA60	RAB40C	non_indicated
NAA60	OSBPL7	non_indicated
NAA60	BTBD9	non_indicated
NAA60	ADAT3	non_indicated
NAA60	NUDT14	non_indicated
PBRM1	ZNF302	non_indicated
PBRM1	KIF1B	non_indicated
PBRM1	XPO1	non_indicated
COL4A2	KIAA1644	non_indicated
COL4A2	FAM20C	non_indicated
ADAM19	PPM1K	non_indicated
ADAM19	TNFAIP2	non_indicated
ADAM19	ADAM12	non_indicated
ADAM19	CHST11	non_indicated
ADAM19	ST3GAL5	non_indicated
ADAM19	FCHSD2	non_indicated
ADAM19	TCF4	non_indicated
ADAM19	SLFN11	non_indicated
ADAM19	CTLA4	non_indicated
ADAM19	LEF1	non_indicated
CHST11	TMEM206	non_indicated
ST3GAL5	HAVCR2	non_indicated
ST3GAL5	SLCO5A1	non_indicated
ST3GAL5	CECR1	non_indicated
ST3GAL5	FGD2	non_indicated
FCHSD2	TMEM206	non_indicated
TCF4	FMNL3	non_indicated
TCF4	FUT11	non_indicated
TCF4	PTPRS	non_indicated
TCF4	ELK4	non_indicated
TCF4	NPL	non_indicated
TCF4	CBX6	non_indicated
TCF4	VASH1	non_indicated
TCF4	TSHZ2	non_indicated
TCF4	SLC6A16	non_indicated
SLFN11	PMAIP1	non_indicated
SLFN11	OAS2	non_indicated
SLFN11	BICD1	non_indicated
SLFN11	TRPS1	non_indicated
SLFN11	CDC42BPG	non_indicated
SLFN11	DUSP10	non_indicated
SLFN11	ADCYAP1	non_indicated
SLFN11	PLEKHG1	non_indicated
SLFN11	SERPINI1	non_indicated
SLFN11	SLC9B2	non_indicated
SLFN11	ATP8B2	non_indicated
SLFN11	TIFA	non_indicated
SLFN11	CSGALNACT1	non_indicated
SLFN11	IGDCC4	non_indicated
SLFN11	WNK3	non_indicated
SLFN11	DISC1	non_indicated
SLFN11	SLC6A6	non_indicated
SLFN11	CSF2RB	non_indicated
SLFN11	CHST15	non_indicated
CTLA4	TNFRSF9	non_indicated
CTLA4	CTSK	non_indicated
CTLA4	LAMP3	non_indicated
CTLA4	LOC285628	non_indicated
CTLA4	SLC41A1	non_indicated
CTLA4	KMO	non_indicated
CTLA4	SLC1A3	non_indicated
CTLA4	HCLS1	non_indicated
CTLA4	GPR183	non_indicated
CTLA4	ICOS	non_indicated
CTLA4	CCL22	non_indicated
CTLA4	ITGAX	non_indicated
LEF1	MEF2C	non_indicated
LEF1	SLAMF6	non_indicated
LEF1	ETS1	non_indicated
LEF1	ARL4C	non_indicated
LEF1	LEF1-AS1	non_indicated
ADAP1	CDC42BPG	non_indicated
ADAP1	SH3KBP1	non_indicated
ADAP1	SIRT6	non_indicated
ADAP1	JUP	non_indicated
ADAP1	CLIP4	non_indicated
ADAP1	PLCB3	non_indicated
SIRT6	PCSK7	non_indicated
SIRT6	TMPRSS2	non_indicated
SIRT6	MYPN	non_indicated
SIRT6	VPS37B	non_indicated
SIRT6	TTLL12	non_indicated
SIRT6	MAPRE3	non_indicated
SIRT6	E2F2	non_indicated
JUP	SPTBN1	non_indicated
JUP	NFIX	non_indicated
JUP	MYH14	non_indicated
CLIP4	RIMKLB	non_indicated
CLIP4	MOXD1	non_indicated
CLIP4	C21orf7	non_indicated
CLIP4	C20orf194	non_indicated
CLIP4	ZNF532	non_indicated
CLIP4	ATP8B2	non_indicated
CLIP4	AP1S2	non_indicated
DNAJB6	UBE2H	non_indicated
DNAJB6	HIST2H2BE	non_indicated
DNAJB6	ETV3	non_indicated
BCAS1	SAMD12	non_indicated
IL32	HRASLS2	non_indicated
HOXB13	B3GNT7	non_indicated
HOXB13	PRAC	non_indicated
HOXB13	HOXB-AS5	non_indicated
HOXB13	PPY	non_indicated
HOXB13	PPP1R12B	non_indicated
HOXB13	TNNC1	non_indicated
HOXB13	INSL5	non_indicated
PPY	IRX2	non_indicated
PPP1R12B	C7orf41	non_indicated
PPP1R12B	SOD3	non_indicated
PPP1R12B	ROR1	non_indicated
INSL5	KIF5C	non_indicated
INSL5	GDF15	non_indicated
INSL5	TUSC3	non_indicated
INSL5	PRAC	non_indicated
INSL5	CPB1	non_indicated
INSL5	HOXD13	non_indicated
INSL5	SLC22A3	non_indicated
INSL5	RBM24	non_indicated
INSL5	ISL1	non_indicated
INSL5	NT5DC3	non_indicated
INSL5	CLDN8	non_indicated
INSL5	LOC100653010	non_indicated
ZYX	ZNF675	non_indicated
ZYX	GADD45B	non_indicated
ZYX	C3orf75	non_indicated
ZYX	GRINA	non_indicated
ZYX	PML	non_indicated
ZYX	NINJ1	non_indicated
ZYX	NFKB2	non_indicated
NINJ1	TNFRSF1B	non_indicated
NFKB2	ARID5A	non_indicated
NFKB2	TRAF1	non_indicated
SPHK2	PPP1R14A	non_indicated
SPHK2	ANKRD9	non_indicated
SPHK2	HOMER1	non_indicated
SPHK2	DBP	non_indicated
SPHK2	FAM98C	non_indicated
CRYL1	C1orf115	non_indicated
CRYL1	SLC25A34	non_indicated
TMEM139	INPP4B	non_indicated
TMEM139	MGAT4A	non_indicated
TMEM139	PITX2	non_indicated
TMEM139	BCL2L15	non_indicated
TMEM139	BMF	non_indicated
TMEM139	CORO2A	non_indicated
ZDHHC9	GEN1	non_indicated
ZDHHC9	TMCO3	non_indicated
ZDHHC9	GPATCH2	non_indicated
ORMDL3	DMXL2	non_indicated
ORMDL3	C15orf39	non_indicated
ORMDL3	LPIN2	non_indicated
ORMDL3	SLC40A1	non_indicated
BLM	POLR3G	non_indicated
CEP85L	ARL10	non_indicated
CEP85L	TIAM1	non_indicated
CEP85L	FBLN7	non_indicated
CEP85L	CDK5R1	non_indicated
CEP85L	C16orf54	non_indicated
ARL10	MAP9	non_indicated
TIAM1	L3MBTL3	non_indicated
CDK5R1	BEND4	non_indicated
CDK5R1	ZMAT1	non_indicated
CDK5R1	CD69	non_indicated
CDK5R1	KBTBD8	non_indicated
TNFSF13B	DNAJC5B	non_indicated
TNFSF13B	HTRA4	non_indicated
TBC1D4	IKZF2	non_indicated
TBC1D4	BICD2	non_indicated
TBC1D4	STAMBPL1	non_indicated
TBC1D4	CDC42EP3	non_indicated
TBC1D4	IGSF10	non_indicated
BICD2	INPP4A	non_indicated
BICD2	DISC1	non_indicated
STAMBPL1	LOC100131067	non_indicated
STAMBPL1	ERICH1	non_indicated
ACOT7	RSPH1	non_indicated
ACOT7	FIBP	non_indicated
ACOT7	GMDS	non_indicated
KCTD9	NNT	non_indicated
KCTD9	HEATR5A	non_indicated
KCTD9	C14orf142	non_indicated
HEATR5A	HIVEP3	non_indicated
SNRPN	SNX29	non_indicated
SNRPN	ATF7IP	non_indicated
USP37	LOC100652849	non_indicated
USP37	CTAGE4	non_indicated
USP37	ABHD6	non_indicated
USP37	ABCB1	non_indicated
ZFP106	YY1	non_indicated
LOC100190986	RBBP4	non_indicated
LOC100190986	ELP2	non_indicated
LOC100190986	DDX17	non_indicated
LOC100190986	GOPC	non_indicated
ZNF644	FBXL6	non_indicated
ZNF644	MBNL1	non_indicated
ZNF644	ZYG11B	non_indicated
ZNF644	TXNIP	non_indicated
ZNF644	EPC1	non_indicated
ZNF644	DNAL1	non_indicated
DCAF10	PHACTR4	non_indicated
DCAF10	FNTB	non_indicated
STAG2	FBXO38	non_indicated
DHX9	SND1-IT1	non_indicated
DHX9	FAM111B	non_indicated
DHX9	ADSS	non_indicated
DHX9	TRIM25	non_indicated
DHX9	RAD21	non_indicated
DHX9	SEC23IP	non_indicated
DHX9	TMEM97	non_indicated
DHX9	TNFSF10	non_indicated
TGS1	MBD4	non_indicated
AAGAB	SPRY4-IT1	non_indicated
AAGAB	PHACTR2	non_indicated
AAGAB	LOC100131015	non_indicated
AAGAB	MIRLET7DHG	non_indicated
PHACTR2	EXOC4	non_indicated
PHACTR2	SYNJ2	non_indicated
PHACTR2	WDFY1	non_indicated
PHACTR2	CBX5	non_indicated
PHACTR2	FUT11	non_indicated
LOC100131015	FBXL14	non_indicated
NEO1	ATP2C2	non_indicated
PANK3	KIAA0930	non_indicated
HCST	CTSW	non_indicated
PRKAR2B	PTPN13	non_indicated
PRKAR2B	ZFPM2	non_indicated
PRKAR2B	FGF7	non_indicated
PRKAR2B	LOC100506848	non_indicated
PRKAR2B	P2RY14	non_indicated
FGF7	ANTXR1	non_indicated
FGF7	KGFLP2	non_indicated
HGD	AKR1C3	non_indicated
HGD	ANXA13	non_indicated
HGD	ANG	non_indicated
ANXA13	PGAP1	non_indicated
MED22	AP2A2	non_indicated
FPR1	FPR2	non_indicated
FPR1	FCGR3B	non_indicated
FPR1	FCGR1B	non_indicated
FPR1	CXCL5	non_indicated
FPR1	CXCR2	non_indicated
FPR1	LINC00152	non_indicated
FPR1	MNDA	non_indicated
CDH11	CTSC	non_indicated
CDH11	PIK3R3	non_indicated
CDH11	KCNE4	non_indicated
CDH11	HEG1	non_indicated
CDH11	LOC100506941	non_indicated
CDH11	IL1R1	non_indicated
CDH11	S1PR1	non_indicated
CDH11	SLC16A4	non_indicated
CDH11	CHSY1	non_indicated
CDH11	CNFN	non_indicated
ACSL4	IGFBP5	non_indicated
ACSL4	C2orf54	non_indicated
ACSL4	GCA	non_indicated
ACSL4	HGF	non_indicated
ACSL4	ATP11A	non_indicated
ACSL4	SPINK2	non_indicated
ACSL4	COL15A1	non_indicated
TUBGCP5	EIF1	non_indicated
C2orf49	FAM214A	non_indicated
C2orf49	BAZ2A	non_indicated
C2orf49	LOC100653042	non_indicated
C2orf49	USP6NL	non_indicated
C2orf49	SEC63	non_indicated
C2orf49	DFFB	non_indicated
C2orf49	MLLT10	non_indicated
C2orf49	ZKSCAN3	non_indicated
C2orf49	TTC5	non_indicated
C2orf49	EED	non_indicated
C2orf49	CTDSPL2	non_indicated
C2orf49	RBM48	non_indicated
C2orf49	ZNF498	non_indicated
ZNF498	LOC283861	non_indicated
ZNF498	GIGYF2	non_indicated
TIMP2	POSTN	non_indicated
TIMP2	PARD6G	non_indicated
TIMP2	FILIP1	non_indicated
TIMP2	LAMC1	non_indicated
TIMP2	PSAP	non_indicated
LOC386758	ZNF418	non_indicated
ZNF418	ZNF439	non_indicated
SLC16A5	CHKA	non_indicated
SLC16A5	FLJ30901	non_indicated
MTMR2	GTF2H2	non_indicated
MTMR2	KPNA1	non_indicated
NET1	ZNF468	non_indicated
NET1	MAGED4	non_indicated
NET1	SNED1	non_indicated
NET1	APOOL	non_indicated
SNED1	DFNB31	non_indicated
TMCO4	LOC100506990	non_indicated
LOC648771	SLC44A1	non_indicated
LOC648771	NFYC	non_indicated
LOC648771	ACVR1B	non_indicated
LOC648771	DLG1	non_indicated
LOC648771	SLC25A13	non_indicated
LOC648771	LRRFIP2	non_indicated
LOC648771	FOXO3	non_indicated
LOC648771	LRRC1	non_indicated
RHOH	TMEM71	non_indicated
RHOH	ALOX5AP	non_indicated
PTGS2	TNFAIP6	non_indicated
GAB1	ZNF780B	non_indicated
GAB1	TSPAN7	non_indicated
GAB1	ZNF320	non_indicated
GAB1	ALDH7A1	non_indicated
GAB1	ZMYND12	non_indicated
GAB1	SLC25A27	non_indicated
GAB1	PTPN21	non_indicated
MT1P2	MT2A	non_indicated
MT1P2	MT1X	non_indicated
MT1P2	MT1G	non_indicated
IPO11	FAM92A1	non_indicated
IPO11	C12orf29	non_indicated
IPO11	F10	non_indicated
PRR16	PILRA	non_indicated
PRR16	NRIP3	non_indicated
SCAF11	DCLRE1C	non_indicated
SCAF11	AKAP10	non_indicated
C11orf2	R3HCC1	non_indicated
C11orf2	FAM3A	non_indicated
C11orf2	NDUFB10	non_indicated
C11orf2	PPP1R7	non_indicated
C11orf2	MIR4691	non_indicated
C11orf2	NUDT22	non_indicated
C11orf2	SCARB1	non_indicated
C11orf2	TEX264	non_indicated
C11orf2	NDUFV1	non_indicated
C11orf2	DNAJC4	non_indicated
C11orf2	TLE2	non_indicated
C11orf2	GRN	non_indicated
C11orf2	BCKDHA	non_indicated
C11orf2	ZBTB48	non_indicated
C11orf2	PTOV1	non_indicated
C11orf2	TSC2	non_indicated
C11orf2	MRPS34	non_indicated
C11orf2	FLII	non_indicated
C11orf2	ELMO3	non_indicated
C11orf2	GPS2	non_indicated
C11orf2	NOSIP	non_indicated
C11orf2	RNF40	non_indicated
C11orf2	EPHX1	non_indicated
C11orf2	CST3	non_indicated
C11orf2	TMEM38A	non_indicated
C11orf2	PHKG2	non_indicated
NDUFV1	UQCRC1	non_indicated
NDUFV1	SIGIRR	non_indicated
NDUFV1	NDUFA10	non_indicated
NDUFV1	MRPL2	non_indicated
NDUFV1	SNORA5B	non_indicated
NDUFV1	PPDPF	non_indicated
NDUFV1	ASL	non_indicated
NDUFV1	OSBPL2	non_indicated
NDUFV1	MRPL12	non_indicated
NDUFV1	TUFM	non_indicated
NDUFV1	THAP4	non_indicated
NDUFV1	BAD	non_indicated
DNAJC4	ROGDI	non_indicated
TLE2	TP53I11	non_indicated
TLE2	SGK1	non_indicated
GRN	CD14	non_indicated
PTOV1	DHX30	non_indicated
PTOV1	ARAP1	non_indicated
PTOV1	EIF3G	non_indicated
MRPS34	COMMD4	non_indicated
MRPS34	TIMM13	non_indicated
MRPS34	ASL	non_indicated
FLII	MEN1	non_indicated
FLII	LOC100506691	non_indicated
FLII	CUL7	non_indicated
FLII	SLC27A3	non_indicated
RNF40	SMURF1	non_indicated
RNF40	ATP13A1	non_indicated
RNF40	C16orf58	non_indicated
CST3	GUCA2A	non_indicated
PHKG2	FAM50A	non_indicated
PHKG2	IDH3G	non_indicated
PHKG2	STK11IP	non_indicated
PHKG2	LRP5L	non_indicated
PHKG2	RAD9A	non_indicated
CRELD2	UGGT1	non_indicated
CRELD2	SRPRB	non_indicated
SRPRB	METTL1	non_indicated
SRPRB	DNAJC3	non_indicated
SRPRB	TMED3	non_indicated
BAG1	RORC	non_indicated
BAG1	SH2D3A	non_indicated
BAG1	EIF3C	non_indicated
BAG1	COG8	non_indicated
EIF3C	PNKP	non_indicated
COG8	ZNF101	non_indicated
COG8	CXorf40A	non_indicated
TMEM140	HCG27	non_indicated
TBC1D8B	GALNT7	non_indicated
TCP11L2	EEF2K	non_indicated
TCP11L2	C4orf34	non_indicated
C4orf34	ARV1	non_indicated
PGM3	XRCC4	non_indicated
PGM3	SEC23B	non_indicated
PGM3	VMP1	non_indicated
PGM3	ANXA2	non_indicated
PGM3	CLINT1	non_indicated
XRCC4	GIN1	non_indicated
XRCC4	NRBF2	non_indicated
VMP1	TRIB1	non_indicated
VMP1	SEC61A1	non_indicated
VMP1	MSH5	non_indicated
VMP1	AFG3L2	non_indicated
ANXA2	GNAI3	non_indicated
ANXA2	MAT2A	non_indicated
ANXA2	SERPINB1	non_indicated
ANXA2	FAM166A	non_indicated
ANXA2	ITGA2	non_indicated
ANXA2	ENO1	non_indicated
CLINT1	SORD	non_indicated
CLINT1	ARF1	non_indicated
CLINT1	ITGA6	non_indicated
ACTG2	SYNPO2	non_indicated
ACTG2	APOD	non_indicated
SYNPO2	FHL1	non_indicated
SYNPO2	NEXN	non_indicated
APOD	GPX3	non_indicated
GPR116	CYYR1	non_indicated
GPR116	CDH5	non_indicated
GPR116	SERPINI1	non_indicated
GPR116	RGS5	non_indicated
GPR116	TM4SF18	non_indicated
GPR116	KDR	non_indicated
GJC1	DDR2	non_indicated
ADAMTS12	KIF26B	non_indicated
ADAMTS12	MFAP2	non_indicated
FOXC1	NMNAT2	non_indicated
BOP1	CAD	non_indicated
BOP1	ADRM1	non_indicated
BOP1	SMG9	non_indicated
BOP1	VARS	non_indicated
BOP1	HAUS7	non_indicated
BOP1	PUSL1	non_indicated
BOP1	NAA10	non_indicated
BOP1	CCDC137	non_indicated
SMG9	MED22	non_indicated
NAA10	IDH2	non_indicated
NAA10	ZNF593	non_indicated
CCDC137	TMEM138	non_indicated
C12orf5	NUP50	non_indicated
C12orf5	MAPRE1	non_indicated
C12orf5	ME1	non_indicated
C12orf5	DPY19L1	non_indicated
C12orf5	TSEN15	non_indicated
C12orf5	PANX1	non_indicated
C12orf5	SPIRE1	non_indicated
TNFAIP8L2	CETP	non_indicated
TNFAIP8L2	LAIR1	non_indicated
TNFAIP8L2	SIGLEC7	non_indicated
SIGLEC7	NME8	non_indicated
ABCA5	6-Mar	non_indicated
ABCA5	LOC149703	non_indicated
ABCA5	MFI2-AS1	non_indicated
ABCA5	RPUSD3	non_indicated
ABCA5	NAPEPLD	non_indicated
ABCA5	APC	non_indicated
ABCA5	REPS1	non_indicated
ABCA5	FBXL20	non_indicated
ABCA5	SAP30L	non_indicated
ABCA5	CERS6	non_indicated
NAPEPLD	LOC149837	non_indicated
FBXL20	KDSR	non_indicated
SAP30L	KIAA1704	non_indicated
SAP30L	ANP32A-IT1	non_indicated
SAP30L	INF2	non_indicated
SMC3	FAM190B	non_indicated
SMC3	PSMC2	non_indicated
SMC3	PAPD5	non_indicated
SMC3	XPR1	non_indicated
SMC3	DAPK1	non_indicated
SMC3	ARMC1	non_indicated
SMC3	ESCO1	non_indicated
SMC3	GART	non_indicated
SMC3	TULP4	non_indicated
SMC3	PBX1	non_indicated
SMC3	VPS35	non_indicated
SMC3	MAST4	non_indicated
SMC3	BRWD3	non_indicated
SMC3	SESTD1	non_indicated
PAPD5	ARHGAP18	non_indicated
PAPD5	LUZP1	non_indicated
DAPK1	DAPK1-IT1	non_indicated
ARMC1	PRKAA1	non_indicated
ARMC1	KRIT1	non_indicated
ESCO1	RANBP2	non_indicated
ESCO1	DHX36	non_indicated
ESCO1	SETD2	non_indicated
ESCO1	NCOA2	non_indicated
ESCO1	SECISBP2L	non_indicated
ESCO1	NKTR	non_indicated
EPN3	PLEKHA2	non_indicated
EPN3	CDC42EP5	non_indicated
EPN3	SLCO2B1	non_indicated
EPN3	LOC100505730	non_indicated
EPN3	DHX32	non_indicated
DHX32	INADL	non_indicated
DHX32	MCTP2	non_indicated
NSUN5P2	ITFG2	non_indicated
NSUN5P2	CLASRP	non_indicated
NSUN5P2	NSUN5	non_indicated
NSUN5P2	ZNF692	non_indicated
NSUN5P2	DNAJC4	non_indicated
NSUN5P2	AP1G2	non_indicated
NSUN5P2	ATG16L2	non_indicated
NSUN5P2	NSUN5P1	non_indicated
NSUN5P2	MICAL1	non_indicated
ZNF692	FHOD1	non_indicated
ZNF692	LZTR1	non_indicated
SEC31B	AKT2	non_indicated
GMPPA	EMID1	non_indicated
GMPPA	MRPL55	non_indicated
GMPPA	GALNT8	non_indicated
GMPPA	LARP7	non_indicated
GMPPA	TAB2	non_indicated
GMPPA	PVRL2	non_indicated
PTPRD	LRP4	non_indicated
ATP6V1B2	GABARAPL1	non_indicated
ERN2	LOC100130987	non_indicated
ERN2	BAIAP2	non_indicated
ERN2	WNK4	non_indicated
ERN2	TMEM44	non_indicated
WNK4	SGSM1	non_indicated
WNK4	STYK1	non_indicated
WNK4	CDHR1	non_indicated
WNK4	APBA1	non_indicated
WNK4	MMP28	non_indicated
WNK4	IL37	non_indicated
WNK4	WDR52	non_indicated
WNK4	STARD10	non_indicated
WNK4	PLEKHG3	non_indicated
WNK4	RGL3	non_indicated
WNK4	FANK1	non_indicated
WNK4	DIO3OS	non_indicated
WNK4	B7H6	non_indicated
WNK4	POLR3B	non_indicated
WNK4	TMEM19	non_indicated
WNK4	MICAL3	non_indicated
WNK4	LONRF3	non_indicated
TMEM44	MCTP2	non_indicated
TMEM44	HES2	non_indicated
TMEM44	ABCC5	non_indicated
LOC100653336	LOC100506542	non_indicated
DNAJB14	PPM1D	non_indicated
DNAJB14	FAM13B	non_indicated
BMP5	CXCL14	non_indicated
CXCL14	DNASE1L3	non_indicated
STK17B	LOC100653018	non_indicated
C6orf89	AP2B1	non_indicated
AP2B1	DPCD	non_indicated
MARS	KIAA0226	non_indicated
MARS	GOLGA8A	non_indicated
PKN2	RNPC3	non_indicated
PKN2	NRIP1	non_indicated
PKN2	SMC3	non_indicated
PKN2	C10orf118	non_indicated
PKN2	DNASE1	non_indicated
PKN2	KCNQ1OT1	non_indicated
PKN2	PLEKHA1	non_indicated
C10orf118	ATP1B1	non_indicated
C10orf118	PELI1	non_indicated
C10orf118	EEA1	non_indicated
C10orf118	KPNA3	non_indicated
ERRFI1	MCL1	non_indicated
ERRFI1	IRS2	non_indicated
ERRFI1	C8orf4	non_indicated
ERRFI1	CCRN4L	non_indicated
ERRFI1	DUSP6	non_indicated
ERRFI1	C16orf89	non_indicated
DUSP6	SPRED1	RASopathy_gene
C16orf89	GSTM5	non_indicated
C16orf89	PDZD4	non_indicated
PLEC	AIM1L	non_indicated
PLEC	FLNB	non_indicated
LAD1	KRT18	non_indicated
WASH1	WASH3P	non_indicated
FAM211B	SIDT2	non_indicated
FAM211B	LITAF	non_indicated
FAM211B	CLEC4F	non_indicated
SIDT2	PRODH	non_indicated
SIDT2	MLLT4	non_indicated
LITAF	KCNJ2	non_indicated
LITAF	WDFY1	non_indicated
LITAF	CDC42EP3	non_indicated
LITAF	CCDC71L	non_indicated
ENPP3	ATL1	non_indicated
ENPP3	ADAMTS17	non_indicated
CPVL	MAFB	non_indicated
CPVL	FGL2	non_indicated
BLVRA	ARHGAP9	non_indicated
BLVRA	WISP1	non_indicated
BLVRA	STOM	non_indicated
LOC100288432	CTSB	non_indicated
C3AR1	CD163	non_indicated
C3AR1	RBP7	non_indicated
C3AR1	TLR2	non_indicated
AKAP13	ACAP2	non_indicated
AKAP13	MLL5	non_indicated
AKAP13	GIGYF1	non_indicated
MS4A1	BANK1	non_indicated
MS4A1	FAM129C	non_indicated
MS4A1	FCRL3	non_indicated
MS4A1	FCRL1	non_indicated
MS4A1	TLR10	non_indicated
MS4A1	FCRLA	non_indicated
FCRL3	CD1C	non_indicated
FCRL3	FCRL2	non_indicated
FCRL3	ZMAT1	non_indicated
FCRLA	FCRL2	non_indicated
CWH43	MOBP	non_indicated
CWH43	NXPE1	non_indicated
CWH43	PLCE1	non_indicated
CWH43	TSFM	non_indicated
CWH43	ADAMTSL1	non_indicated
CWH43	CD82	non_indicated
CWH43	ESRP1	non_indicated
CWH43	SHROOM2	non_indicated
CWH43	SP6	non_indicated
CWH43	KIAA1324L	non_indicated
CWH43	CDR2L	non_indicated
CWH43	PTGDR	non_indicated
CWH43	LOC100422737	non_indicated
CWH43	ZBTB10	non_indicated
CWH43	SATB2-AS1	non_indicated
CWH43	SERTAD4	non_indicated
CWH43	SELENBP1	non_indicated
CWH43	SESTD1	non_indicated
ZBTB10	PTPRO	non_indicated
ZBTB10	P4HB	non_indicated
ZBTB10	HKDC1	non_indicated
ZBTB10	PAIP2B	non_indicated
SATB2-AS1	ACAT1	non_indicated
SATB2-AS1	AIFM3	non_indicated
PFKFB4	MSRA	non_indicated
PFKFB4	TMEM140	non_indicated
METTL9	RABGGTB	non_indicated
METTL9	C14orf1	non_indicated
SNN	SLFN5	non_indicated
SLFN5	PDE4DIP	non_indicated
SLFN5	HCRP1	non_indicated
PDCD11	LOC100507338	non_indicated
CHCHD5	FIS1	non_indicated
CHCHD5	MGMT	non_indicated
FIS1	PYCARD	non_indicated
FIS1	UQCR10	non_indicated
FIS1	FUT5	non_indicated
CAV2	NPEPL1	non_indicated
CAV2	RHOJ	non_indicated
RHOJ	PLCB1	non_indicated
RHOJ	EMCN	non_indicated
ATRX	PPIG	non_indicated
ATRX	ANKRD36	non_indicated
ATRX	RNF130	non_indicated
ANKRD36	ANKRD36B	non_indicated
ANKRD36	BDP1	non_indicated
ARHGDIB	CYSLTR1	non_indicated
ARHGDIB	RAC2	non_indicated
RAC2	BTN2A2	non_indicated
RAC2	P2RX5	non_indicated
RAC2	CMTM3	non_indicated
RAC2	CD37	non_indicated
RAC2	ITGB2	non_indicated
RAC2	RHOH	non_indicated
RAC2	6-Sep	non_indicated
RAC2	APOBEC3G	non_indicated
RAC2	VAV1	non_indicated
RAC2	PPP1R16B	non_indicated
RAC2	RUNX3	non_indicated
RAC2	PPP1R18	non_indicated
RAC2	MIR155	non_indicated
RAC2	SLAMF1	non_indicated
RAC2	ICOS	non_indicated
RAC2	RGS19	non_indicated
RAC2	GMFG	non_indicated
ARL1	OSTC	non_indicated
ARL1	PGM3	non_indicated
ARL1	PDIA3	non_indicated
ARL1	ARF4	non_indicated
NOL12	ZNF607	non_indicated
NOL12	LOC100527964	non_indicated
NOL12	TIGD1	non_indicated
ZNF607	ZNF10	non_indicated
ZNF607	LYSMD4	non_indicated
ZNF607	LOC100272217	non_indicated
LRIG3	TNFRSF11A	non_indicated
LRIG3	PM20D2	non_indicated
PM20D2	ZNF43	non_indicated
PM20D2	PIGW	non_indicated
SEC61A1	CALR	non_indicated
SPRY4	SPRY4-IT1	non_indicated
SPRY4	TNFRSF12A	non_indicated
PDS5B	RUFY3	non_indicated
PDS5B	CBL	RASopathy_gene
CBL	ZBED6	RASopathy_gene
CBL	7-Mar	RASopathy_gene
CBL	RLIM	RASopathy_gene
CBL	MTMR9	RASopathy_gene
MPST	C9orf91	non_indicated
MPST	PIK3AP1	non_indicated
FAM149B1	CCDC146	non_indicated
CD300LF	AOAH	non_indicated
SERPINB5	SLC6A20	non_indicated
SERPINB5	TCN1	non_indicated
SERPINB5	PCSK1	non_indicated
SERPINB5	SOGA2	non_indicated
SERPINB5	AFAP1-AS1	non_indicated
PLN	PTGIS	non_indicated
CDCA4	TMEM194A	non_indicated
CYP27C1	SDK2	non_indicated
CYP27C1	CAND2	non_indicated
CAND2	ARHGAP6	non_indicated
STX19	TSPAN1	non_indicated
TSPAN1	CEACAM5	non_indicated
ZMIZ2	EML3	non_indicated
ZMIZ2	SF3A2	non_indicated
ZMIZ2	SYMPK	non_indicated
ZMIZ2	TFEB	non_indicated
ZMIZ2	COL9A2	non_indicated
ZMIZ2	ARHGAP33	non_indicated
ZMIZ2	PRRT3	non_indicated
ZMIZ2	GPC1	non_indicated
ZMIZ2	CROCC	non_indicated
PRRT3	PRDM15	non_indicated
GPC1	PLAC9	non_indicated
ITK	CRTAM	non_indicated
ITK	IL7R	non_indicated
ITK	IPCEF1	non_indicated
ITK	GIMAP1	non_indicated
ITK	TXK	non_indicated
