source target	status
CPE PMS2L1	non_indicated
CPE PCDHB11	non_indicated
TXNIP PDGFRL	non_indicated
ANGPT1 SRPX	non_indicated
ANGPT1 COL4A6	non_indicated
ANGPT1 ABI3BP	non_indicated
Contig14375_RC AK024517	non_indicated
AURKB E2F7	non_indicated
AURKB C14orf115	non_indicated
AURKB C15orf42	non_indicated
PTPN4 RABEP1	non_indicated
PTPN4 KPNA3	non_indicated
PTPN4 STXBP6	non_indicated
PTPN4 C11orf46	non_indicated
PTPN4 PILRB	non_indicated
PTPN4 NR1D2	non_indicated
PTPN4 ANKRD32	non_indicated
PTPN4 C17orf65	non_indicated
PTPN4 AK074580	non_indicated
PTPN4 ZNF252	non_indicated
PTPN4 hCT1646611.2	non_indicated
SNX22 GPR17	non_indicated
ADRBK2 NM_153016	non_indicated
ADRBK2 ENTPD3	non_indicated
GNG12 PMP2	non_indicated
GNG12 DBI	non_indicated
ZMYM5 TEKT3	non_indicated
ZMYM5 hCT1818343.1	non_indicated
CNTN3 NM_145809	non_indicated
RGS2 hCT1971424.1	non_indicated
RGS2 COL20A1	non_indicated
Contig47297_RC DIO3	non_indicated
AOC3 CCL19	non_indicated
AOC3 S100A4	non_indicated
RNASE2 OR7A5	non_indicated
POLI LARS	non_indicated
POLI PLXDC1	non_indicated
TFAP2C HPSE	non_indicated
TFAP2C ACOT6	non_indicated
TFAP2C NM_001001703	non_indicated
IDI1 Contig13458_RC	non_indicated
IDI1 HMGCS1	non_indicated
IDI1 RFC3	non_indicated
IDI1 AK091765	non_indicated
IDI1 SC4MOL	non_indicated
Contig43380_RC PSME4	non_indicated
Contig43380_RC HSS00257342	non_indicated
SCN2B PLA2G1B	non_indicated
PRR11 C1orf97	non_indicated
PRR11 MCM2	non_indicated
ZFP36 ADAMTS1	non_indicated
ZFP36 CXCL2	non_indicated
ZFP36 FOS	non_indicated
ZFP36 IL8	non_indicated
ZFP36 CDKN1A	non_indicated
ZFP36 IER3	non_indicated
RNF126P1 C22orf29	non_indicated
RNF126P1 CHST13	non_indicated
LMNB1 RAC3	non_indicated
LMNB1 BRIP1	non_indicated
LMNB1 RIT1	RASopathy_gene
EPAS1 ROBO4	non_indicated
EPAS1 AK090694	non_indicated
EML2 U2AF1	non_indicated
KIAA1598 KIF6	non_indicated
CD86 IL18	non_indicated
CD86 HLA-DMB	non_indicated
CD86 CYBB	non_indicated
CD86 B3GNT5	non_indicated
CD86 DOCK2	non_indicated
CD86 C3AR1	non_indicated
CD86 COL8A2	non_indicated
VAMP3 PPIF	non_indicated
VAMP3 QKI	non_indicated
VAMP3 PICALM	non_indicated
VAMP3 hCT1832870.2	non_indicated
MRPL19 ZNF718	non_indicated
CA10 CALB1	non_indicated
CA10 GNG3	non_indicated
CA10 ENST00000277146	non_indicated
CA10 ELMOD1	non_indicated
SYNGR3 CLSTN3	non_indicated
SYNGR3 KCNQ2	non_indicated
SYNGR3 THY1	non_indicated
IFITM2 TIMP1	non_indicated
AL137342 EVI2A	non_indicated
AL137342 PSEN1	non_indicated
AL137342 UGT8	non_indicated
AL137342 FA2H	non_indicated
AL137342 SLC22A15	non_indicated
AL137342 hCT1970992.1	non_indicated
CYS1 Contig51068_RC	non_indicated
CYS1 NM_032592	non_indicated
CYS1 NEBL	non_indicated
GDAP1 TANC2	non_indicated
GDAP1 AF130062	non_indicated
GDAP1 hCT1641762.3	non_indicated
AK3L1 AK3L2	non_indicated
MARVELD3 HOXB2	non_indicated
MARVELD3 BIRC7	non_indicated
KIAA0774 LIMS1	non_indicated
KIAA0774 CHRNA7	non_indicated
KIAA0774 CAMK1D	non_indicated
Contig38566_RC ALOX15	non_indicated
PREI3 BCAT1	non_indicated
PREI3 C4orf16	non_indicated
PREI3 CKAP2	non_indicated
PREI3 hCT1970967	non_indicated
FXYD1 ATP1B2	non_indicated
FXYD1 FGFR3	non_indicated
FXYD1 NTSR2	non_indicated
IFI44 IFIH1	non_indicated
IFI44 IFI44L	non_indicated
MAP2K1 NIPSNAP3B	RASopathy_gene
Contig36432_RC NEDD1	non_indicated
GPR65 CIITA	non_indicated
GPR65 NM_018594	non_indicated
VIP TAC3	non_indicated
VIP NM_177964	non_indicated
VEGF Contig63649_RC	non_indicated
AQP1 SERPINA3	non_indicated
AQP1 CSRP2	non_indicated
AQP1 CHST6	non_indicated
TRPM4 CCDC105	non_indicated
ATP2B1 Contig20914_RC	non_indicated
ATP2B1 PLCB4	non_indicated
ATP2B1 C1orf71	non_indicated
ATP2B1 DNMT3B	non_indicated
ATP2B1 XM_104054	non_indicated
Contig41852 AK096487	non_indicated
UNG2 hCT1971397	non_indicated
Contig40239_RC AK056146	non_indicated
CD84 TLR7	non_indicated
F3 RAB34	non_indicated
TNFRSF1B LRRC32	non_indicated
TNFRSF1B TCIRG1	non_indicated
TNFRSF1B EVI1	non_indicated
TNFRSF1B HLX1	non_indicated
CDC40 SLC2A14	non_indicated
CDC40 SLC3A1	non_indicated
ISG20 AK027191	non_indicated
FBXO9 NME5	non_indicated
FBXO9 LGI4	non_indicated
FBXO9 AK055026	non_indicated
CRHBP NPY	non_indicated
BCAS1 C7orf41	non_indicated
SLC16A9 FOXO1A	non_indicated
TIMP1 HSPB1	non_indicated
TIMP1 C1S	non_indicated
TIMP1 SOD2	non_indicated
TIMP1 SERPING1	non_indicated
TIMP1 ID3	non_indicated
TIMP1 PML	non_indicated
TIMP1 CSDA	non_indicated
DLEC1 C10orf105	non_indicated
DLEC1 C21orf82	non_indicated
DLEC1 GALR1	non_indicated
Contig30032_RC THSD7A	non_indicated
Contig30032_RC hCT2292839	non_indicated
OXCT1 RASGRP1	non_indicated
OXCT1 CLUL1	non_indicated
OXCT1 B3GALT2	non_indicated
TK1 AF088005	non_indicated
ROM1 PGAM2	non_indicated
ROM1 C4A	non_indicated
Contig47895_RC GTF3C4	non_indicated
IGF2BP3 XM_087553	non_indicated
Contig26837_RC FBXL17	non_indicated
PIM1 PDIA5	non_indicated
TAC1 GAD2	non_indicated
S100A11 LCP1	non_indicated
S100A11 LILRB2	non_indicated
S100A11 CTSC	non_indicated
S100A11 ARPC1B	non_indicated
S100A11 FXYD5	non_indicated
S100A11 NM_032802	non_indicated
S100A11 LHFPL2	non_indicated
S100A11 SLFN11	non_indicated
S100A11 hCT1764595.2	non_indicated
PAQR9 FAM119A	non_indicated
LHX3 PLA2G1B	non_indicated
CTDSP1 TNS1	non_indicated
CTDSP1 TLN1	non_indicated
TPD52L1 GIYD2	non_indicated
TPD52L1 AK093817	non_indicated
Contig35608_RC DLEU2L	non_indicated
Contig35608_RC AL833045	non_indicated
Contig35608_RC BC035108	non_indicated
HPRT1 TUSC3	non_indicated
HPRT1 NAP1L3	non_indicated
EBI2 MRC1	non_indicated
EBI2 FGL2	non_indicated
EBI2 RGS1	non_indicated
EBI2 IL10	non_indicated
Contig46244_RC FCGBP	non_indicated
Contig46244_RC ABCC12	non_indicated
Contig46244_RC BMF	non_indicated
Contig46244_RC RNASE3	non_indicated
Contig46244_RC TMC8	non_indicated
Contig46244_RC PTPN7	non_indicated
Contig46244_RC SLC2A9	non_indicated
EPHA4 AK096481	non_indicated
ELOVL7 MATN3	non_indicated
HCG18 BC029578	non_indicated
PLK4 BRCA2	non_indicated
PLK4 CLDN3	non_indicated
TTK NM_173553	non_indicated
TTK KIFC1	non_indicated
INDO LIN28	non_indicated
INDO AK092578	non_indicated
Contig31525_RC MIRN101-1	non_indicated
Contig31525_RC RNF125	non_indicated
CXCL10 CXCL11	non_indicated
SMYD2 DPY19L1	non_indicated
SMYD2 CORO2A	non_indicated
EGR4 LBH	non_indicated
ACTR2 ENST00000295003	non_indicated
ACTR2 PLDN	non_indicated
ACTR2 PLA2G7	non_indicated
ATP1B2 GPR56	non_indicated
NFE2 PPBPL2	non_indicated
HMHA1 NM_017723	non_indicated
GIMAP5 HYAL1	non_indicated
CUEDC1 PCBP4	non_indicated
GNMT SIM2	non_indicated
Contig48021_RC TMEM158	non_indicated
Contig11065_RC RAB11FIP5	non_indicated
C10orf116 AHNAK	non_indicated
C10orf116 IGFBP7	non_indicated
KPNA3 EBPL	non_indicated
PSCD4 Contig25744_RC	non_indicated
PSCD4 UCP2	non_indicated
SFRS16 EML2	non_indicated
SFRS16 RRBP1	non_indicated
SFRS16 ADAM15	non_indicated
SFRS16 MALAT1	non_indicated
SFRS16 NM_138470	non_indicated
SFRS16 AL117451	non_indicated
KIF1C MLLT7	non_indicated
KIF1C ANKRD40	non_indicated
KIF1C MAP4	non_indicated
GLIS3 Contig39389_RC	non_indicated
GLIS3 HSS00233865	non_indicated
Contig33979_RC FOXJ1	non_indicated
Contig33979_RC NM_024846	non_indicated
MAP3K8 INSM1	non_indicated
CYR61 Contig33039_RC	non_indicated
BVES C9orf150	non_indicated
BVES HSS00166296	non_indicated
KCNQ1OT1 Contig63625_RC	non_indicated
KCNQ1OT1 AK023687	non_indicated
NOL4 CASQ1	non_indicated
NOL4 Contig39732_RC	non_indicated
NOL4 KCNJ6	non_indicated
TLE4 Contig45469_RC	non_indicated
TLE4 TTLL7	non_indicated
TLE4 ZDHHC20	non_indicated
TLE4 BC038570	non_indicated
TLE4 PLAC9	non_indicated
Contig26975_RC DENND2C	non_indicated
Contig26975_RC hCT9895.2	non_indicated
ANLN AF052174	non_indicated
ANLN C21orf131	non_indicated
ANLN KIAA1324L	non_indicated
ANLN TBC1D12	non_indicated
CDH8 hCT1820165	non_indicated
Contig10575_RC HSS00131287	non_indicated
Contig10575_RC AF085958	non_indicated
ZFHX1B hCT2325910	non_indicated
CSTA NM_016653	non_indicated
HRK Contig50883_RC	non_indicated
HSD17B7 Contig27113_RC	non_indicated
CYP39A1 HSS00018228	non_indicated
KRT18 CCNB2	non_indicated
KRT18 NM_173624	non_indicated
KRT18 IGF2BP2	non_indicated
KRT18 hCT1774108.1	non_indicated
SALL3 ASCL1	non_indicated
PCDH8 CUTL2	non_indicated
PCDH8 HPCAL1	non_indicated
PCDH8 C20orf103	non_indicated
Contig45799 AL137376	non_indicated
BTBD5 AK023601	non_indicated
BTBD5 RASA2	non_indicated
BTBD5 CEP290	non_indicated
UBE2W HSS00182221	non_indicated
NT5E Contig46677_RC	non_indicated
LSM8 RPL22L1	non_indicated
LSM8 CCDC5	non_indicated
HLA-DMB CYTL1	non_indicated
HLA-DMB FOLR2	non_indicated
Contig46789_RC BC022395	non_indicated
BTBD1 TMED2	non_indicated
BTBD1 hCT1970898.1	non_indicated
SPOCK3 EDIL3	non_indicated
SPOCK3 Contig53703_RC	non_indicated
SPOCK3 AF085983	non_indicated
RGS4 C6orf115	non_indicated
RGS4 ST8SIA3	non_indicated
RGS4 NBEA	non_indicated
RGS4 REEP1	non_indicated
Contig26627_RC Contig8581_RC	non_indicated
ZBTB16 EMILIN3	non_indicated
ZBTB16 EEF2K	non_indicated
ZBTB16 DGKG	non_indicated
ZBTB16 C16orf30	non_indicated
ZBTB16 NM_173512	non_indicated
ZBTB16 HSS00304956	non_indicated
CD74 ARHGDIB	non_indicated
CD74 SLC15A3	non_indicated
CD74 HLA-DOA	non_indicated
CD74 HLA-DRB4	non_indicated
CD74 HLA-DRA	non_indicated
Contig46242_RC ARSJ	non_indicated
Contig46242_RC DARS	non_indicated
ACTA1 RSE_00000613195	non_indicated
HOXB2 Contig34989_RC	non_indicated
HOXB2 Contig45090_RC	non_indicated
TP53I11 CDON	non_indicated
Contig45303_RC SLCO1A2	non_indicated
Contig24024_RC Contig29788_RC	non_indicated
Contig24024_RC AF086007	non_indicated
SORBS1 Contig46595_RC	non_indicated
NM_019000 ENPP4	non_indicated
AL049423 AK001020	non_indicated
AL049423 IPW	non_indicated
AL049423 SASH1	non_indicated
AL049423 ZFHX4	non_indicated
AL049423 MEGF10	non_indicated
AL049423 Contig4539	non_indicated
AL049423 PLEKHA7	non_indicated
AL049423 MYO10	non_indicated
AL049423 PRSS16	non_indicated
AL049423 YES1	non_indicated
SST CRHBP	non_indicated
SST CORT	non_indicated
S100A10 CCDC80	non_indicated
EEF1E1 C12orf5	non_indicated
EEF1E1 FST	non_indicated
EEF1E1 HSS00078420	non_indicated
TRAPPC2L FLT3	non_indicated
TRAPPC2L NIT2	non_indicated
TRAPPC2L HMBOX1	non_indicated
TRAPPC2L AL832696	non_indicated
BBOX1 ID4	non_indicated
BBOX1 ENST00000299144	non_indicated
BBOX1 HEPH	non_indicated
CAP2 FABP3	non_indicated
CAP2 GABRA1	non_indicated
CAP2 AL133109	non_indicated
PTPLAD1 RSL1D1	non_indicated
BCAP29 KIRREL	non_indicated
BCAP29 TRAPPC2L	non_indicated
BCAP29 ANK3	non_indicated
BCAP29 CENPP	non_indicated
BCAP29 RINT1	non_indicated
BCAP29 RAB3C	non_indicated
BCAP29 GUF1	non_indicated
BCAP29 COX7A2L	non_indicated
NPM1 CCT6A	non_indicated
NPM1 ENST00000295906	non_indicated
NPM1 ENST00000295072	non_indicated
NPM1 SNORD44	non_indicated
CRTAM CXCL9	non_indicated
PSME4 NCAPH	non_indicated
FOXF1 DLL4	non_indicated
FOXF1 AK097312	non_indicated
F10 CLEC3B	non_indicated
F10 USP53	non_indicated
F10 IGF2AS	non_indicated
PRPS2 AMDHD1	non_indicated
PRPS2 OXR1	non_indicated
PRPS2 hCT2310901	non_indicated
Contig40549_RC HSS00058055	non_indicated
COL4A5 SH3TC2	non_indicated
DAB2 CTGF	non_indicated
HMGA2 CDC20	non_indicated
MVP STAT5A	non_indicated
LILRB4 AK056999	non_indicated
LILRB4 HSS00164826	non_indicated
FHL2 TPP1	non_indicated
FHL2 VIT	non_indicated
FHL2 EID3	non_indicated
NEO1 CDH20	non_indicated
ASPA CLCA2	non_indicated
EMP2 COLEC12	non_indicated
AL137734 XM_212535	non_indicated
AL137734 AK093957	non_indicated
HSPA1B DNAJB1	non_indicated
RAB31 FTL	non_indicated
RAB31 NM_006025	non_indicated
SOX2OT RP11-50D16.3	non_indicated
SOX2OT HSS00128455	non_indicated
HSPB1 SHC1	non_indicated
HSPB1 PALLD	non_indicated
JAM2 Contig55048_RC	non_indicated
NM_014890 KCNA5	non_indicated
PHLPP S100B	non_indicated
PHLPP SGK3	non_indicated
PHLPP GUP1	non_indicated
ITGBL1 LTBP2	non_indicated
ITGBL1 AK026784	non_indicated
ITGBL1 NM_205855	non_indicated
Contig47885_RC IBSP	non_indicated
GABRA4 CA5A	non_indicated
GABRA4 AK001875	non_indicated
GABRA4 SNTG1	non_indicated
CDC14A TPD52L1	non_indicated
CDC14A Contig27741_RC	non_indicated
CDC14A GPC4	non_indicated
CDC14A ZIC5	non_indicated
NPC1 PIP5K2A	non_indicated
NPC1 AB007969	non_indicated
NPC1 MARCKSL1	non_indicated
NPC1 SLC31A2	non_indicated
PKP2 WNT16	non_indicated
HEBP2 TMPRSS3	non_indicated
HEBP2 HSS00082963	non_indicated
Contig47252_RC STAT3	non_indicated
ATP6V1B2 TOMM20	non_indicated
Contig21835_RC Contig39038_RC	non_indicated
Contig21835_RC AL117655	non_indicated
Contig21835_RC ESR1	non_indicated
PHLDB1 BEST1	non_indicated
PHLDB1 DNM2	non_indicated
PHLDB1 CLMN	non_indicated
PHLDB1 ABCA2	non_indicated
PHLDB1 C9orf19	non_indicated
PHLDB1 AK092660	non_indicated
Contig20914_RC KIAA1109	non_indicated
Contig20914_RC HSS00074747	non_indicated
Contig39226_RC AK057150	non_indicated
Contig44168_RC Contig38965_RC	non_indicated
Contig44168_RC PCDH11X	non_indicated
Contig44168_RC MSH5	non_indicated
Contig44168_RC FSTL5	non_indicated
CXCL14 SLC24A3	non_indicated
SIX1 NM_018242	non_indicated
APOE GRIN2C	non_indicated
APOE FXYD1	non_indicated
APOE ALDH7A1	non_indicated
APOE NHSL1	non_indicated
APOE S100A16	non_indicated
APOE GPR143	non_indicated
CREB5 Contig65459_RC	non_indicated
CREB5 AK021493	non_indicated
CREB5 RHOU	non_indicated
CREB5 WDR51B	non_indicated
CREB5 TMEM165	non_indicated
CPT2 Contig32137_RC	non_indicated
CPT2 BC007982	non_indicated
Contig51808_RC C16orf52	non_indicated
Contig51808_RC TMEM16C	non_indicated
Contig51808_RC DACH2	non_indicated
Contig51808_RC HSS00329692	non_indicated
GPR34 FAM105A	non_indicated
CLDN23 C1orf106	non_indicated
PVALB LRRC38	non_indicated
SHOX2 HSS00339945	non_indicated
C1S SERPING1	non_indicated
C1S C1R	non_indicated
C1S CELSR1	non_indicated
C1S AL831840	non_indicated
GNG5 MRVI1	non_indicated
GNG5 CAMTA1	non_indicated
CXCL2 CXCL1	non_indicated
GFRA2 PRKCE	non_indicated
GFRA2 PCDHA6	non_indicated
CHL1 Contig48613_RC	non_indicated
CHL1 TRHDE	non_indicated
CHL1 SCN2A2	non_indicated
CHL1 ENST00000296531	non_indicated
MUSTN1 ITIH5	non_indicated
MUSTN1 WTIP	non_indicated
UCHL1 MLLT11	non_indicated
UCHL1 hCT24071.2	non_indicated
SGCG DGAT2	non_indicated
CSNK1A1 ERBB4	non_indicated
CSNK1A1 RFX3	non_indicated
CSNK1A1 HIPK3	non_indicated
CSNK1A1 MBNL2	non_indicated
SGK2 TTLL11	non_indicated
SGK2 CA14	non_indicated
HSP90B1 PDIA6	non_indicated
HSP90B1 NR1H3	non_indicated
HSP90B1 KIAA0020	non_indicated
HSP90B1 NM_207462	non_indicated
DRP2 AK094779	non_indicated
DRP2 BC027906	non_indicated
ARL9 DGCR10	non_indicated
GRIA2 NRXN1	non_indicated
GRIA2 PRKAR2B	non_indicated
GRIA2 SLC16A7	non_indicated
GRIA2 Contig39732_RC	non_indicated
GRIA2 PSD3	non_indicated
GRIA2 SCN2A2	non_indicated
GRIA2 FGF7	non_indicated
SSTR1 NM_207413	non_indicated
AP1S2 DYRK2	non_indicated
AP1S2 HAPLN1	non_indicated
PRRX2 COL2A1	non_indicated
PRRX2 NM_203422	non_indicated
PRRX2 SLC38A4	non_indicated
CDC42SE2 KCNAB1	non_indicated
LDB3 USH1C	non_indicated
LDB3 TMTC4	non_indicated
ELL2 Contig26627_RC	non_indicated
NCAM1 USP54	non_indicated
SAR1A SAR1P3	non_indicated
RUNX1 ELF4	non_indicated
RUNX1 HIST1H2AD	non_indicated
RUNX1 NM_033035	non_indicated
RUNX1 GBP5	non_indicated
NCL hCT1971041.1	non_indicated
NEFH PVALB	non_indicated
CRABP1 KDELR3	non_indicated
CRABP1 COL11A1	non_indicated
AF052119 SLC25A12	non_indicated
TGFBI IGFBP4	non_indicated
CDS1 Contig42161_RC	non_indicated
ECM2 OMD	non_indicated
ITGA5 EMILIN2	non_indicated
ITGA5 FAM46B	non_indicated
ITGA5 IRAK3	non_indicated
ITGA5 CLEC1A	non_indicated
ITGA5 B4GALT1	non_indicated
KIF20A AURKB	non_indicated
KIF20A GTSE1	non_indicated
ADRB2 LRRC8C	non_indicated
BMP2K AK055572	non_indicated
Contig20600_RC NFIC	non_indicated
Contig20600_RC NM_145053	non_indicated
Contig20600_RC HSS00061138	non_indicated
Contig20600_RC HSS00169737	non_indicated
AL359062 NM_021981	non_indicated
AL359062 TBX18	non_indicated
Contig43435_RC Contig29802_RC	non_indicated
RGS19 KCNK13	non_indicated
AF131784 KIAA1239	non_indicated
AF131784 GRM1	non_indicated
AF131784 TRIM36	non_indicated
AF131784 CPNE4	non_indicated
AF131784 NM_014839	non_indicated
AF131784 RAB27B	non_indicated
AF131784 PCDH20	non_indicated
CLDN5 SLC2A1	non_indicated
HACL1 ENST00000236199	non_indicated
HACL1 SLC25A17	non_indicated
Contig55221_RC DIAPH2	non_indicated
PIP5K2A AK055166	non_indicated
PIP5K2A HSS00376217	non_indicated
PIP5K2A HTATIP2	non_indicated
CPM ACSL1	non_indicated
HSPB3 PPEF1	non_indicated
HSPB3 Contig35568_RC	non_indicated
HSPB3 PCDHGA10	non_indicated
HSPB3 BC009533	non_indicated
HSPB3 HSS00374184	non_indicated
HSPB3 BM710955	non_indicated
PGAM2 OTOS	non_indicated
LRRC44 AK097829	non_indicated
XKR4 PCDH17	non_indicated
TAGLN GJA5	non_indicated
TAGLN NEXN	non_indicated
TNC NMB	non_indicated
SLC15A2 PPP1R3C	non_indicated
SLC15A2 TTPA	non_indicated
SLC15A2 ENST00000295446	non_indicated
ATP1A2 GPR125	non_indicated
FLNC MRAP	non_indicated
FLNC FLNB	non_indicated
PIR TMEM27	non_indicated
ATP6V0E1 MPPED1	non_indicated
ATP6V0E1 CXorf39	non_indicated
ATP6V0E1 OGFRL1	non_indicated
ATP6V0E1 USP3	non_indicated
ATP6V0E1 PECI	non_indicated
ATP6V0E1 BCCIP	non_indicated
GPATC2 HSS00012308	non_indicated
Contig41954_RC RNF126P1	non_indicated
SP6 MUTYH	non_indicated
SP6 ENST00000254720	non_indicated
SP6 BX537891	non_indicated
FRMPD4 ADRBK2	non_indicated
FRMPD4 GPR158	non_indicated
FRMPD4 Contig39732_RC	non_indicated
FRMPD4 GLRB	non_indicated
FRMPD4 NBEA	non_indicated
FRMPD4 C6orf65	non_indicated
FRMPD4 PCSK2	non_indicated
CHI3L1 DTNA	non_indicated
CHI3L1 MAOB	non_indicated
CALB1 KIAA1913	non_indicated
RBP4 Contig43416_RC	non_indicated
RBP4 PRKCD	non_indicated
RBP4 GPR120	non_indicated
RBP4 AF131741	non_indicated
ALDH7A1 KCNN3	non_indicated
ALDH7A1 ADI1	non_indicated
ALDH7A1 HSS00124116	non_indicated
NELL2 SMYD2	non_indicated
NELL2 SH3GL2	non_indicated
NELL2 SCG5	non_indicated
TGFA HSS00206992	non_indicated
TNFRSF10D RSE_00000807432	non_indicated
TNFRSF10D RUNX3	non_indicated
TNFRSF10D MLKL	non_indicated
TNFRSF10D BC041464	non_indicated
TNFRSF10D AF086069	non_indicated
PLSCR4 NEDD4	non_indicated
PLSCR4 CNN3	non_indicated
PLSCR4 NPL	non_indicated
PLSCR4 PRRX1	non_indicated
PLSCR4 SLC44A3	non_indicated
PLSCR4 SNTB1	non_indicated
PLSCR4 GABRG1	non_indicated
THRB Contig46005_RC	non_indicated
THRB RIMBP2	non_indicated
THRB CD47	non_indicated
THRB ZNF804A	non_indicated
THRB GALNTL5	non_indicated
CMAS MLSTD1	non_indicated
CMAS EPB41L3	non_indicated
CMAS ACTN2	non_indicated
CMAS CAMK4	non_indicated
CMAS PJA2	non_indicated
CMAS PPFIA2	non_indicated
CMAS B3GALT2	non_indicated
CMAS FGFRL1	non_indicated
RPH3AL FAM101B	non_indicated
NM_006394 AL117582	non_indicated
PHF14 BC014579	non_indicated
PHF14 XM_210945	non_indicated
LGALS9 RELB	non_indicated
LGALS9 NM_016414	non_indicated
AF052109 RYR2	non_indicated
C12orf35 DNA2L	non_indicated
C12orf35 NOL11	non_indicated
KPNA2 FKBP11	non_indicated
KPNA2 CDKN3	non_indicated
KPNA2 TMEM97	non_indicated
KPNA2 hCT1654655.2	non_indicated
KPNA2 FAM72A	non_indicated
LRRC28 HECTD2	non_indicated
LRRC28 RCC1	non_indicated
PCAF SCP2	non_indicated
PCAF ARHGAP5	non_indicated
RHOBTB3 AHCYL1	non_indicated
RHOBTB3 Contig4539	non_indicated
RAB33A TMEFF2	non_indicated
RAB33A SH3GL3	non_indicated
RAB33A DIXDC1	non_indicated
LY86 IRF8	non_indicated
LY86 LILRB4	non_indicated
LY86 Contig35866_RC	non_indicated
LY86 DOCK8	non_indicated
LY86 TREM2	non_indicated
LY86 LST1	non_indicated
LY86 RGS10	non_indicated
LY86 ADAM28	non_indicated
LY86 TBXAS1	non_indicated
GSDML PRB1	non_indicated
AL049435 IFNGR1	non_indicated
AL049435 SDPR	non_indicated
PRELP Contig52214_RC	non_indicated
PRELP FOXD1	non_indicated
PRELP PODN	non_indicated
PRELP ADAM33	non_indicated
PRELP WNT6	non_indicated
AF052152 CCR6	non_indicated
AF052152 Contig42599_RC	non_indicated
AF052152 DYNC1I1	non_indicated
AF052152 NRXN3	non_indicated
AF052152 hCT1643593.1	non_indicated
AF052152 ANKRD56	non_indicated
EIF4A2 GPR155	non_indicated
PPEF1 C6orf105	non_indicated
PPEF1 DUSP27	non_indicated
PPEF1 HSS00247561	non_indicated
SEMA4D RASAL1	non_indicated
RARRES3 CLDN23	non_indicated
RARRES3 PSMB9	non_indicated
RARRES3 PI16	non_indicated
RARRES3 C4B	non_indicated
SMG6 HIC1	non_indicated
SERPINI1 NELL2	non_indicated
Contig65459_RC Contig14375_RC	non_indicated
MARK1 TM6SF1	non_indicated
Contig25597_RC FBXO4	non_indicated
Contig25597_RC AF339820	non_indicated
ATP4B CLCA4	non_indicated
ATP4B Contig40831_RC	non_indicated
ATP4B HORMAD1	non_indicated
ATP4B hCT1653189.3	non_indicated
POLR3G EXPH5	non_indicated
DIP2B Contig43380_RC	non_indicated
DIP2B Contig54076_RC	non_indicated
Contig38604_RC ITGA2	non_indicated
IL1R2 VNN1	non_indicated
IL1R2 FPR1	non_indicated
Contig27444_RC Contig43833_RC	non_indicated
SAA1 NUP210L	non_indicated
SAA1 hCT1843566.2	non_indicated
Contig15728_RC ATP2B1	non_indicated
Contig15728_RC PCDH19	non_indicated
Contig15728_RC KCNV1	non_indicated
Contig15728_RC KCTD16	non_indicated
RNF138 DEK	non_indicated
RNF138 ZNF84	non_indicated
RNF138 MANEA	non_indicated
RNF138 MLSTD2	non_indicated
CXCL13 NM_172368	non_indicated
CXCL13 APOL4	non_indicated
CXCL13 AK093510	non_indicated
CRH GSG1	non_indicated
CRH LBH	non_indicated
CRH KMO	non_indicated
CRH VGF	non_indicated
KIAA1212 Contig63811_RC	non_indicated
KIAA1212 ANKRD18B	non_indicated
KCNK3 AK024229	non_indicated
PPM1E GRHL1	non_indicated
PPM1E NRG4	non_indicated
PPM1E GHITM	non_indicated
PPM1E GRIP1	non_indicated
Contig26456_RC ELF3	non_indicated
Contig26456_RC HOXA9	non_indicated
Contig26456_RC GSC	non_indicated
Contig26456_RC KCNK17	non_indicated
Contig26456_RC HSS00004282	non_indicated
BMPR1B BBOX1	non_indicated
BMPR1B BMP2K	non_indicated
BMPR1B NTRK2	non_indicated
BMPR1B RYR3	non_indicated
BMPR1B DPY19L3	non_indicated
BMPR1B GPR177	non_indicated
BMPR1B SOX9	non_indicated
BMPR1B NM_015595	non_indicated
BMPR1B AL357198	non_indicated
Contig39045_RC XKR4	non_indicated
BNC2 RP11-162I21.1	non_indicated
HADHB ANTXR1	non_indicated
RAB15 Contig50883_RC	non_indicated
RAB15 AL117582	non_indicated
RAB15 LAMB3	non_indicated
RAB15 GPR68	non_indicated
RAB15 HMGB2	non_indicated
RAB15 KNTC1	non_indicated
CHD7 CDCA7L	non_indicated
CCT6A BC002770	non_indicated
CCT6A NM_032487	non_indicated
Contig35138_RC BC035182	non_indicated
DSG2 MARVELD3	non_indicated
DSG2 Contig63566_RC	non_indicated
DSG2 MME	non_indicated
DSG2 GPC6	non_indicated
DSG2 MCOLN3	non_indicated
TNXB NM_175059	non_indicated
MMRN1 Contig46002_RC	non_indicated
