nodename	color	shape	size	font_size
PSMB9	grey	circle	40	12
PSMD14	grey	circle	40	12
PSMD8	grey	circle	40	12
PTBP1	grey	circle	40	12
PTBP2	grey	circle	40	12
PTCHD1	grey	circle	40	12
PTP4A3	grey	circle	40	12
PTPLAD2	grey	circle	40	12
PTPN2	red	circle	120	36
PTPN4	grey	circle	40	12
PTPRR	grey	circle	40	12
PTTG1IP	grey	circle	40	12
PTX3	grey	circle	40	12
PVRL3	grey	circle	40	12
PXN	grey	circle	40	12
PYGL	grey	circle	40	12
QPCT	grey	circle	40	12
RAB32	grey	circle	40	12
RAB33A	grey	circle	40	12
RAB3C	grey	circle	40	12
RAB9B	grey	circle	40	12
RAC2	grey	circle	40	12
RAD18	grey	circle	40	12
RAD51C	grey	circle	40	12
RALGDS	grey	circle	40	12
RAN	grey	circle	40	12
RANBP6	grey	circle	40	12
RAP2A	grey	circle	40	12
RAPGEF3	grey	circle	40	12
RAPGEF5	grey	circle	40	12
RARRES3	grey	circle	40	12
RASA2	grey	circle	40	12
RASD1	red	circle	120	36
RASGRP1	grey	circle	40	12
RASL11B	grey	circle	40	12
RASSF5	grey	circle	40	12
RASSF8	grey	circle	40	12
RBM11	grey	circle	40	12
RBM3	grey	circle	40	12
RBMS1	grey	circle	40	12
RBP1	grey	circle	40	12
RBP4	grey	circle	40	12
RCC1	grey	circle	40	12
RCN2	grey	circle	40	12
RELA	grey	circle	40	12
REPS2	grey	circle	40	12
RFTN1	grey	circle	40	12
RFX4	grey	circle	40	12
RGS16	grey	circle	40	12
RGS19	grey	circle	40	12
RGS2	grey	circle	40	12
RGS20	grey	circle	40	12
RGS22	grey	circle	40	12
RGS4	grey	circle	40	12
RGS7	grey	circle	40	12
RGS7BP	grey	circle	40	12
RHBDD2	grey	circle	40	12
RHPN2	grey	circle	40	12
RIF1	grey	circle	40	12
RIT1	lightgreen	circle	40	12
RND3	grey	circle	40	12
RNF12	grey	circle	40	12
RNF150	grey	circle	40	12
RNF152	grey	circle	40	12
RNMT	grey	circle	40	12
ROM1	grey	circle	40	12
RORA	grey	circle	40	12
RORB	grey	circle	40	12
RP11-11C5.2	grey	circle	40	12
RP11-393H10.2	grey	circle	40	12
RP11-535K18.3	grey	circle	40	12
RP3-398D13.1	grey	circle	40	12
RPE65	grey	circle	40	12
RPH3A	grey	circle	40	12
RPS2	grey	circle	40	12
RRAD	grey	circle	40	12
RRAGB	grey	circle	40	12
RRBP1	grey	circle	40	12
RREB1	grey	circle	40	12
RSAD2	grey	circle	40	12
RSE_00000153248	grey	circle	40	12
RSE_00000203274	grey	circle	40	12
RSE_00000584010	grey	circle	40	12
RSE_00000753518	grey	circle	40	12
RSE_00000772559	grey	circle	40	12
RSE_00000807432	grey	circle	40	12
RSHL3	grey	circle	40	12
RSPO3	grey	circle	40	12
RTEL1	grey	circle	40	12
RTF1	grey	circle	40	12
RTN1	grey	circle	40	12
RTN4IP1	grey	circle	40	12
RTP1	grey	circle	40	12
RUFY3	grey	circle	40	12
RUNDC1	grey	circle	40	12
RYR3	grey	circle	40	12
S100A11	grey	circle	40	12
S100A16	grey	circle	40	12
S100A4	grey	circle	40	12
S100A6	grey	circle	40	12
S100B	grey	circle	40	12
S50182	grey	circle	40	12
S73397	grey	circle	40	12
SACS	grey	circle	40	12
SAMD4A	grey	circle	40	12
SARDH	grey	circle	40	12
SASH1	grey	circle	40	12
SATB1	grey	circle	40	12
SC5DL	grey	circle	40	12
SCAMP1	grey	circle	40	12
SCARA3	grey	circle	40	12
SCG2	grey	circle	40	12
SCG3	grey	circle	40	12
SCG5	grey	circle	40	12
SCN1A	grey	circle	40	12
SCN2A2	grey	circle	40	12
SCN3B	grey	circle	40	12
SCN8A	grey	circle	40	12
SDF2L1	grey	circle	40	12
SDSL	grey	circle	40	12
SEC14L2	grey	circle	40	12
SEC23A	grey	circle	40	12
SEDLP	red	circle	120	36
SEH1L	grey	circle	40	12
SEMA4D	grey	circle	40	12
SEMA6D	grey	circle	40	12
SERPINA3	grey	circle	40	12
SERPINA5	red	circle	120	36
SERPINF1	grey	circle	40	12
SERPINH1	grey	circle	40	12
SERPINI1	grey	circle	40	12
SERTAD1	grey	circle	40	12
SESN3	grey	circle	40	12
SEZ6	grey	circle	40	12
SEZ6L	grey	circle	40	12
SEZ6L2	grey	circle	40	12
SFRS5	grey	circle	40	12
SGIP1	grey	circle	40	12
SH2D2A	grey	circle	40	12
SH3BP2	grey	circle	40	12
SH3BP5	grey	circle	40	12
SH3GL3	grey	circle	40	12
SHC1	grey	circle	40	12
SHC4	grey	circle	40	12
SIAE	grey	circle	40	12
SIGLEC7	grey	circle	40	12
SIPA1	grey	circle	40	12
SIX3	grey	circle	40	12
SIX4	grey	circle	40	12
SIX5	grey	circle	40	12
SKAP2	grey	circle	40	12
SLC10A4	grey	circle	40	12
SLC11A2	grey	circle	40	12
SLC12A7	grey	circle	40	12
SLC16A14	grey	circle	40	12
SLC16A3	grey	circle	40	12
SLC16A9	grey	circle	40	12
SLC17A7	grey	circle	40	12
SLC1A5	grey	circle	40	12
SLC1A6	grey	circle	40	12
SLC22A17	grey	circle	40	12
SLC25A12	grey	circle	40	12
SLC25A4	grey	circle	40	12
SLC26A4	grey	circle	40	12
SLC26A6	grey	circle	40	12
SLC28A2	grey	circle	40	12
SLC2A3P1	grey	circle	40	12
SLC2A4RG	grey	circle	40	12
SLC2A9	grey	circle	40	12
SLC30A1	grey	circle	40	12
SLC30A10	grey	circle	40	12
SLC32A1	grey	circle	40	12
SLC35D2	grey	circle	40	12
SLC38A2	grey	circle	40	12
SLC39A14	grey	circle	40	12
SLC43A3	grey	circle	40	12
SLC44A1	grey	circle	40	12
SLC44A3	grey	circle	40	12
SLC4A10	grey	circle	40	12
SLC4A1AP	grey	circle	40	12
SLC4A8	grey	circle	40	12
SLC5A3	grey	circle	40	12
SLC6A15	grey	circle	40	12
SLC7A11	grey	circle	40	12
SLC9A9	grey	circle	40	12
SLCO2B1	grey	circle	40	12
SLCO4A1	red	circle	120	36
SLFN11	grey	circle	40	12
SLFN13	grey	circle	40	12
SLIT2	grey	circle	40	12
SLITRK4	grey	circle	40	12
SLITRK5	grey	circle	40	12
SMARCA1	grey	circle	40	12
SMARCC1	grey	circle	40	12
SMCHD1	grey	circle	40	12
SMN1	grey	circle	40	12
SMN2	grey	circle	40	12
SMOX	grey	circle	40	12
SMPX	grey	circle	40	12
SMTN	grey	circle	40	12
SMYD3	grey	circle	40	12
SNAP91	grey	circle	40	12
SNCA	grey	circle	40	12
SNF1LK	grey	circle	40	12
SNORD44	grey	circle	40	12
SNRPN	grey	circle	40	12
SNURF	grey	circle	40	12
SNX22	grey	circle	40	12
SOCS6	grey	circle	40	12
SORBS1	grey	circle	40	12
SORCS2	grey	circle	40	12
SOS1	lightgreen	circle	40	12
SOX7	grey	circle	40	12
SOX9	grey	circle	40	12
SP110	grey	circle	40	12
SPA17	grey	circle	40	12
SPAG1	grey	circle	40	12
SPARCL1	grey	circle	40	12
SPATA13	grey	circle	40	12
SPATA22	grey	circle	40	12
SPG3A	grey	circle	40	12
SPOCK3	grey	circle	40	12
SPR	grey	circle	40	12
SPTAN1	grey	circle	40	12
SQLE	grey	circle	40	12
SQRDL	grey	circle	40	12
SREBF2	grey	circle	40	12
SRPK2	grey	circle	40	12
SRPX2	grey	circle	40	12
SSPN	grey	circle	40	12
SSTR1	grey	circle	40	12
ST3GAL5	grey	circle	40	12
ST6GAL2	grey	circle	40	12
ST7OT1	grey	circle	40	12
STAB1	grey	circle	40	12
STAG2	grey	circle	40	12
STAM	grey	circle	40	12
STAMBPL1	grey	circle	40	12
STAR	grey	circle	40	12
STC1	grey	circle	40	12
STEAP4	grey	circle	40	12
STK10	grey	circle	40	12
STMN1	grey	circle	40	12
STMN2	grey	circle	40	12
STMN3	grey	circle	40	12
STON2	grey	circle	40	12
STRBP	grey	circle	40	12
STXBP1	grey	circle	40	12
STYK1	grey	circle	40	12
SUCLA2	grey	circle	40	12
SULT1C2	grey	circle	40	12
SUSD3	grey	circle	40	12
SUSD4	grey	circle	40	12
SUV420H1	grey	circle	40	12
SV2B	grey	circle	40	12
SYN2	grey	circle	40	12
SYN3	grey	circle	40	12
SYNCRIP	grey	circle	40	12
SYNJ2	grey	circle	40	12
SYT1	grey	circle	40	12
TAF9	grey	circle	40	12
TAGAP	grey	circle	40	12
TANC2	grey	circle	40	12
TARBP1	grey	circle	40	12
TASP1	grey	circle	40	12
TATDN3	grey	circle	40	12
TBC1D7	grey	circle	40	12
TBC1D8B	grey	circle	40	12
TBC1D9	grey	circle	40	12
TBR1	grey	circle	40	12
TBRG1	grey	circle	40	12
TBX3	grey	circle	40	12
tcag7.1017	grey	circle	40	12
TCAP	grey	circle	40	12
TCEAL2	grey	circle	40	12
TCEAL3	grey	circle	40	12
TCEAL6	grey	circle	40	12
TCTEX1D1	grey	circle	40	12
TDRD5	grey	circle	40	12
TEAD2	grey	circle	40	12
TEAD4	grey	circle	40	12
TECTA	grey	circle	40	12
TEKT1	grey	circle	40	12
TERF2IP	grey	circle	40	12
TGFA	grey	circle	40	12
TGFB2	grey	circle	40	12
TGFBR1	grey	circle	40	12
TGIF	grey	circle	40	12
TIMM23	grey	circle	40	12
TINAGL1	grey	circle	40	12
TIPARP	grey	circle	40	12
TJP2	grey	circle	40	12
TLN1	grey	circle	40	12
TM4SF1	grey	circle	40	12
TM4SF18	grey	circle	40	12
TM6SF1	grey	circle	40	12
TM7SF2	grey	circle	40	12
TMBIM1	grey	circle	40	12
TMEFF1	grey	circle	40	12
TMEFF2	grey	circle	40	12
TMEM118	grey	circle	40	12
TMEM128	grey	circle	40	12
TMEM130	grey	circle	40	12
TMEM132B	grey	circle	40	12
TMEM132D	grey	circle	40	12
TMEM142A	grey	circle	40	12
TMEM14A	grey	circle	40	12
TMEM155	grey	circle	40	12
TMEM157	grey	circle	40	12
TMEM169	grey	circle	40	12
TMEM176A	grey	circle	40	12
TMEM176B	grey	circle	40	12
TMEM45A	grey	circle	40	12
TMEM65	grey	circle	40	12
TMOD1	grey	circle	40	12
TMSL3	grey	circle	40	12
TNC	grey	circle	40	12
TNFAIP8	grey	circle	40	12
TNFRSF10D	grey	circle	40	12
TNFRSF12A	grey	circle	40	12
TNFRSF1A	grey	circle	40	12
TNFSF13B	grey	circle	40	12
TNNI3K	grey	circle	40	12
TOMM20	grey	circle	40	12
TOMM70A	grey	circle	40	12
TP53BP2	grey	circle	40	12
TPM2	grey	circle	40	12
TPST1	grey	circle	40	12
TRAF3IP2	grey	circle	40	12
TRAM2	grey	circle	40	12
TRHDE	grey	circle	40	12
TRIM38	grey	circle	40	12
TRIM45	grey	circle	40	12
TRIM47	grey	circle	40	12
TRIM56	grey	circle	40	12
TRIM66	grey	circle	40	12
TRIP10	grey	circle	40	12
TRMT5	grey	circle	40	12
TSHZ2	grey	circle	40	12
TSPO	grey	circle	40	12
TSPYL5	grey	circle	40	12
TTC9B	grey	circle	40	12
TTLL7	grey	circle	40	12
TTR	grey	circle	40	12
TTYH1	grey	circle	40	12
TUBA1	grey	circle	40	12
TUBA2	grey	circle	40	12
TUBB2B	grey	circle	40	12
TUBB4Q	grey	circle	40	12
TUBB6	grey	circle	40	12
TUSC3	grey	circle	40	12
TWIST1	grey	circle	40	12
TXLNB	grey	circle	40	12
TXNDC13	grey	circle	40	12
TXNRD1	grey	circle	40	12
UBE2E2	grey	circle	40	12
UBE2E3	grey	circle	40	12
UBE2E4P	grey	circle	40	12
UBE2T	grey	circle	40	12
UBE2V2	grey	circle	40	12
UBLCP1	grey	circle	40	12
UCHL1	grey	circle	40	12
UCHL5	grey	circle	40	12
UCP3	grey	circle	40	12
UGCGL2	grey	circle	40	12
UGT2B10	grey	circle	40	12
UHMK1	grey	circle	40	12
UNC5A	grey	circle	40	12
UNC5D	grey	circle	40	12
UNC84B	grey	circle	40	12
UPP1	grey	circle	40	12
UQCRC1	grey	circle	40	12
USP11	grey	circle	40	12
USP12	grey	circle	40	12
VASN	grey	circle	40	12
VASP	grey	circle	40	12
VDAC1	grey	circle	40	12
VDAC2	grey	circle	40	12
VDAC3	red	circle	120	36
VEGF	grey	circle	40	12
VGCNL1	grey	circle	40	12
VGF	grey	circle	40	12
VPS35	grey	circle	40	12
VPS36	grey	circle	40	12
VPS4B	grey	circle	40	12
VSNL1	grey	circle	40	12
VSTM2	grey	circle	40	12
WASF1	grey	circle	40	12
WDR17	grey	circle	40	12
WDR49	grey	circle	40	12
WSB1	grey	circle	40	12
X75685	grey	circle	40	12
XBP1	grey	circle	40	12
XK	grey	circle	40	12
XKR4	grey	circle	40	12
XKR6	grey	circle	40	12
XM_060148	grey	circle	40	12
XM_060828	grey	circle	40	12
XM_063352	grey	circle	40	12
XM_067020	grey	circle	40	12
XM_071167	grey	circle	40	12
XM_092979	grey	circle	40	12
XM_115036	grey	circle	40	12
XM_169372	grey	circle	40	12
XM_172410	grey	circle	40	12
XM_172458	grey	circle	40	12
XM_208797	grey	circle	40	12
XM_209936	grey	circle	40	12
XM_210146	grey	circle	40	12
XM_210231	grey	circle	40	12
XM_210403	grey	circle	40	12
XM_210492	grey	circle	40	12
XM_210502	grey	circle	40	12
XM_211704	grey	circle	40	12
XM_211811	grey	circle	40	12
XPO1	grey	circle	40	12
XRCC3	grey	circle	40	12
YARS	grey	circle	40	12
YPEL4	grey	circle	40	12
YWHAG	grey	circle	40	12
YWHAH	grey	circle	40	12
YWHAZ	grey	circle	40	12
ZBTB1	grey	circle	40	12
ZCCHC12	grey	circle	40	12
ZDHHC21	grey	circle	40	12
ZFP36	grey	circle	40	12
ZNF124	grey	circle	40	12
ZNF200	grey	circle	40	12
ZNF204	grey	circle	40	12
ZNF215	grey	circle	40	12
ZNF238	grey	circle	40	12
ZNF25	grey	circle	40	12
ZNF295	grey	circle	40	12
ZNF540	grey	circle	40	12
ZNRF3	red	circle	120	36
ZZEF1	grey	circle	40	12
